frequency_hz,controller,L_real,L_imag
4.311562,avc,-1.171766e-02,-2.654872e-02
4.351497,standard_pd,-2.666339e-04,-3.115060e-02
4.351497,filtered_pd,-1.572444e-02,-1.776230e-02
4.351497,avc,-1.167511e-02,-2.621843e-02
4.391801,standard_pd,-2.618560e-04,-3.085314e-02
4.391801,filtered_pd,-1.559084e-02,-1.745260e-02
4.391801,avc,-1.163234e-02,-2.589128e-02
4.432479,standard_pd,-2.571614e-04,-3.055876e-02
4.432479,filtered_pd,-1.545724e-02,-1.714701e-02
4.432479,avc,-1.158934e-02,-2.556724e-02
4.473533,standard_pd,-2.525487e-04,-3.026743e-02
4.473533,filtered_pd,-1.532366e-02,-1.684550e-02
4.473533,avc,-1.154612e-02,-2.524628e-02
4.514968,standard_pd,-2.480166e-04,-2.997910e-02
4.514968,filtered_pd,-1.519012e-02,-1.654802e-02
4.514968,avc,-1.150267e-02,-2.492836e-02
4.556786,standard_pd,-2.435637e-04,-2.969374e-02
4.556786,filtered_pd,-1.505663e-02,-1.625455e-02
4.556786,avc,-1.145897e-02,-2.461345e-02
4.598992,standard_pd,-2.391888e-04,-2.941130e-02
4.598992,filtered_pd,-1.492321e-02,-1.596506e-02
4.598992,avc,-1.141504e-02,-2.430152e-02
4.641589,standard_pd,-2.348906e-04,-2.913176e-02
4.641589,filtered_pd,-1.478986e-02,-1.567952e-02
4.641589,avc,-1.137085e-02,-2.399253e-02
4.684580,standard_pd,-2.306678e-04,-2.885508e-02
4.684580,filtered_pd,-1.465660e-02,-1.539788e-02
4.684580,avc,-1.132640e-02,-2.368647e-02
4.727970,standard_pd,-2.265193e-04,-2.858121e-02
4.727970,filtered_pd,-1.452344e-02,-1.512013e-02
4.727970,avc,-1.128170e-02,-2.338329e-02
4.771761,standard_pd,-2.224438e-04,-2.831014e-02
4.771761,filtered_pd,-1.439041e-02,-1.484623e-02
4.771761,avc,-1.123673e-02,-2.308298e-02
4.815958,standard_pd,-2.184400e-04,-2.804181e-02
4.815958,filtered_pd,-1.425751e-02,-1.457616e-02
4.815958,avc,-1.119149e-02,-2.278550e-02
4.860564,standard_pd,-2.145069e-04,-2.777620e-02
4.860564,filtered_pd,-1.412476e-02,-1.430987e-02
4.860564,avc,-1.114597e-02,-2.249083e-02
4.905584,standard_pd,-2.106432e-04,-2.751328e-02
4.905584,filtered_pd,-1.399218e-02,-1.404734e-02
4.905584,avc,-1.110018e-02,-2.219894e-02
4.951020,standard_pd,-2.068477e-04,-2.725300e-02
4.951020,filtered_pd,-1.385979e-02,-1.378854e-02
4.951020,avc,-1.105411e-02,-2.190981e-02
4.996877,standard_pd,-2.031193e-04,-2.699535e-02
4.996877,filtered_pd,-1.372759e-02,-1.353343e-02
4.996877,avc,-1.100775e-02,-2.162341e-02
5.043159,standard_pd,-1.994570e-04,-2.674029e-02
5.043159,filtered_pd,-1.359560e-02,-1.328200e-02
5.043159,avc,-1.096110e-02,-2.133971e-02
5.089870,standard_pd,-1.958595e-04,-2.648779e-02
5.089870,filtered_pd,-1.346384e-02,-1.303420e-02
5.089870,avc,-1.091416e-02,-2.105870e-02
5.137014,standard_pd,-1.923258e-04,-2.623781e-02
5.137014,filtered_pd,-1.333233e-02,-1.279001e-02
5.137014,avc,-1.086692e-02,-2.078035e-02
5.184594,standard_pd,-1.888548e-04,-2.599033e-02
5.184594,filtered_pd,-1.320109e-02,-1.254940e-02
5.184594,avc,-1.081938e-02,-2.050464e-02
5.232614,standard_pd,-1.854454e-04,-2.574532e-02
5.232614,filtered_pd,-1.307012e-02,-1.231233e-02
5.232614,avc,-1.077154e-02,-2.023154e-02
5.281080,standard_pd,-1.820967e-04,-2.550276e-02
5.281080,filtered_pd,-1.293945e-02,-1.207879e-02
5.281080,avc,-1.072340e-02,-1.996104e-02
5.329994,standard_pd,-1.788075e-04,-2.526260e-02
5.329994,filtered_pd,-1.280908e-02,-1.184872e-02
5.329994,avc,-1.067495e-02,-1.969311e-02
5.379362,standard_pd,-1.755768e-04,-2.502483e-02
5.379362,filtered_pd,-1.267905e-02,-1.162211e-02
5.379362,avc,-1.062619e-02,-1.942774e-02
5.429186,standard_pd,-1.724037e-04,-2.478941e-02
5.429186,filtered_pd,-1.254936e-02,-1.139893e-02
5.429186,avc,-1.057712e-02,-1.916490e-02
5.479472,standard_pd,-1.692871e-04,-2.455632e-02
5.479472,filtered_pd,-1.242003e-02,-1.117915e-02
5.479472,avc,-1.052774e-02,-1.890457e-02
5.530224,standard_pd,-1.662261e-04,-2.432554e-02
5.530224,filtered_pd,-1.229108e-02,-1.096272e-02
5.530224,avc,-1.047804e-02,-1.864674e-02
5.581446,standard_pd,-1.632197e-04,-2.409703e-02
5.581446,filtered_pd,-1.216252e-02,-1.074964e-02
5.581446,avc,-1.042803e-02,-1.839139e-02
5.633143,standard_pd,-1.602670e-04,-2.387078e-02
5.633143,filtered_pd,-1.203437e-02,-1.053985e-02
5.633143,avc,-1.037771e-02,-1.813850e-02
5.685318,standard_pd,-1.573671e-04,-2.364675e-02
5.685318,filtered_pd,-1.190664e-02,-1.033334e-02
5.685318,avc,-1.032706e-02,-1.788805e-02
5.737976,standard_pd,-1.545190e-04,-2.342492e-02
5.737976,filtered_pd,-1.177936e-02,-1.013007e-02
5.737976,avc,-1.027610e-02,-1.764003e-02
5.791123,standard_pd,-1.517218e-04,-2.320526e-02
5.791123,filtered_pd,-1.165253e-02,-9.930012e-03
5.791123,avc,-1.022482e-02,-1.739441e-02
5.844761,standard_pd,-1.489747e-04,-2.298776e-02
5.844761,filtered_pd,-1.152618e-02,-9.733135e-03
5.844761,avc,-1.017322e-02,-1.715119e-02
5.898896,standard_pd,-1.462768e-04,-2.277239e-02
5.898896,filtered_pd,-1.140032e-02,-9.539409e-03
5.898896,avc,-1.012130e-02,-1.691035e-02
5.953533,standard_pd,-1.436272e-04,-2.255912e-02
5.953533,filtered_pd,-1.127496e-02,-9.348801e-03
5.953533,avc,-1.006907e-02,-1.667186e-02
6.008676,standard_pd,-1.410251e-04,-2.234793e-02
6.008676,filtered_pd,-1.115011e-02,-9.161281e-03
6.008676,avc,-1.001652e-02,-1.643572e-02
6.064329,standard_pd,-1.384696e-04,-2.213880e-02
6.064329,filtered_pd,-1.102581e-02,-8.976818e-03
6.064329,avc,-9.963646e-03,-1.620191e-02
6.120498,standard_pd,-1.359600e-04,-2.193171e-02
6.120498,filtered_pd,-1.090205e-02,-8.795381e-03
6.120498,avc,-9.910461e-03,-1.597042e-02
6.177188,standard_pd,-1.334955e-04,-2.172663e-02
6.177188,filtered_pd,-1.077886e-02,-8.616939e-03
6.177188,avc,-9.856962e-03,-1.574123e-02
6.234402,standard_pd,-1.310752e-04,-2.152354e-02
6.234402,filtered_pd,-1.065625e-02,-8.441460e-03
6.234402,avc,-9.803149e-03,-1.551433e-02
6.292146,standard_pd,-1.286983e-04,-2.132243e-02
6.292146,filtered_pd,-1.053423e-02,-8.268913e-03
6.292146,avc,-9.749025e-03,-1.528971e-02
6.350425,standard_pd,-1.263642e-04,-2.112326e-02
6.350425,filtered_pd,-1.041282e-02,-8.099267e-03
6.350425,avc,-9.694591e-03,-1.506734e-02
6.409244,standard_pd,-1.240720e-04,-2.092602e-02
6.409244,filtered_pd,-1.029203e-02,-7.932491e-03
6.409244,avc,-9.639850e-03,-1.484723e-02
6.468608,standard_pd,-1.218211e-04,-2.073069e-02
6.468608,filtered_pd,-1.017187e-02,-7.768552e-03
6.468608,avc,-9.584803e-03,-1.462935e-02
6.528521,standard_pd,-1.196107e-04,-2.053724e-02
6.528521,filtered_pd,-1.005236e-02,-7.607420e-03
6.528521,avc,-9.529454e-03,-1.441369e-02
6.588990,standard_pd,-1.174400e-04,-2.034566e-02
6.588990,filtered_pd,-9.933517e-03,-7.449062e-03
6.588990,avc,-9.473806e-03,-1.420025e-02
6.650018,standard_pd,-1.153084e-04,-2.015593e-02
6.650018,filtered_pd,-9.815345e-03,-7.293449e-03
6.650018,avc,-9.417860e-03,-1.398900e-02
6.711612,standard_pd,-1.132152e-04,-1.996803e-02
6.711612,filtered_pd,-9.697859e-03,-7.140546e-03
6.711612,avc,-9.361621e-03,-1.377994e-02
6.773776,standard_pd,-1.111598e-04,-1.978193e-02
6.773776,filtered_pd,-9.581073e-03,-6.990325e-03
6.773776,avc,-9.305091e-03,-1.357306e-02
6.836516,standard_pd,-1.091413e-04,-1.959763e-02
6.836516,filtered_pd,-9.464996e-03,-6.842751e-03
6.836516,avc,-9.248276e-03,-1.336833e-02
6.899837,standard_pd,-1.071593e-04,-1.941509e-02
6.899837,filtered_pd,-9.349643e-03,-6.697795e-03
6.899837,avc,-9.191177e-03,-1.316577e-02
6.963745,standard_pd,-1.052130e-04,-1.923431e-02
6.963745,filtered_pd,-9.235022e-03,-6.555424e-03
6.963745,avc,-9.133801e-03,-1.296534e-02
7.028244,standard_pd,-1.033018e-04,-1.905526e-02
7.028244,filtered_pd,-9.121147e-03,-6.415607e-03
7.028244,avc,-9.076151e-03,-1.276704e-02
7.093341,standard_pd,-1.014251e-04,-1.887792e-02
7.093341,filtered_pd,-9.008026e-03,-6.278312e-03
7.093341,avc,-9.018231e-03,-1.257086e-02
7.159041,standard_pd,-9.958223e-05,-1.870229e-02
7.159041,filtered_pd,-8.895671e-03,-6.143508e-03
7.159041,avc,-8.960047e-03,-1.237679e-02
7.225349,standard_pd,-9.777267e-05,-1.852833e-02
7.225349,filtered_pd,-8.784091e-03,-6.011162e-03
7.225349,avc,-8.901603e-03,-1.218482e-02
7.292272,standard_pd,-9.599578e-05,-1.835603e-02
7.292272,filtered_pd,-8.673296e-03,-5.881245e-03
7.292272,avc,-8.842905e-03,-1.199494e-02
7.359814,standard_pd,-9.425100e-05,-1.818538e-02
7.359814,filtered_pd,-8.563295e-03,-5.753723e-03
7.359814,avc,-8.783959e-03,-1.180714e-02
7.427982,standard_pd,-9.253773e-05,-1.801636e-02
7.427982,filtered_pd,-8.454098e-03,-5.628567e-03
7.427982,avc,-8.724769e-03,-1.162140e-02
7.496782,standard_pd,-9.085543e-05,-1.784895e-02
7.496782,filtered_pd,-8.345713e-03,-5.505743e-03
7.496782,avc,-8.665342e-03,-1.143772e-02
7.566219,standard_pd,-8.920354e-05,-1.768314e-02
7.566219,filtered_pd,-8.238147e-03,-5.385222e-03
7.566219,avc,-8.605683e-03,-1.125608e-02
7.636298,standard_pd,-8.758153e-05,-1.751890e-02
7.636298,filtered_pd,-8.131410e-03,-5.266972e-03
7.636298,avc,-8.545800e-03,-1.107648e-02
7.707027,standard_pd,-8.598884e-05,-1.735623e-02
7.707027,filtered_pd,-8.025508e-03,-5.150962e-03
7.707027,avc,-8.485698e-03,-1.089891e-02
7.778411,standard_pd,-8.442497e-05,-1.719510e-02
7.778411,filtered_pd,-7.920448e-03,-5.037161e-03
7.778411,avc,-8.425384e-03,-1.072336e-02
7.850456,standard_pd,-8.288939e-05,-1.703550e-02
7.850456,filtered_pd,-7.816238e-03,-4.925538e-03
7.850456,avc,-8.364865e-03,-1.054981e-02
7.923169,standard_pd,-8.138161e-05,-1.687742e-02
7.923169,filtered_pd,-7.712885e-03,-4.816062e-03
7.923169,avc,-8.304149e-03,-1.037826e-02
7.996555,standard_pd,-7.990111e-05,-1.672084e-02
7.996555,filtered_pd,-7.610393e-03,-4.708702e-03
7.996555,avc,-8.243241e-03,-1.020870e-02
8.070620,standard_pd,-7.844743e-05,-1.656575e-02
8.070620,filtered_pd,-7.508769e-03,-4.603429e-03
8.070620,avc,-8.182150e-03,-1.004112e-02
8.145372,standard_pd,-7.702006e-05,-1.641212e-02
8.145372,filtered_pd,-7.408018e-03,-4.500211e-03
8.145372,avc,-8.120883e-03,-9.875500e-03
8.220816,standard_pd,-7.561855e-05,-1.625995e-02
8.220816,filtered_pd,-7.308146e-03,-4.399018e-03
8.220816,avc,-8.059448e-03,-9.711842e-03
8.296959,standard_pd,-7.424243e-05,-1.610922e-02
8.296959,filtered_pd,-7.209157e-03,-4.299821e-03
8.296959,avc,-7.997852e-03,-9.550132e-03
8.373807,standard_pd,-7.289124e-05,-1.595991e-02
8.373807,filtered_pd,-7.111055e-03,-4.202589e-03
8.373807,avc,-7.936104e-03,-9.390360e-03
8.451366,standard_pd,-7.156454e-05,-1.581202e-02
8.451366,filtered_pd,-7.013844e-03,-4.107292e-03
8.451366,avc,-7.874212e-03,-9.232517e-03
8.529644,standard_pd,-7.026188e-05,-1.566552e-02
8.529644,filtered_pd,-6.917529e-03,-4.013902e-03
8.529644,avc,-7.812184e-03,-9.076593e-03
8.608648,standard_pd,-6.898284e-05,-1.552041e-02
8.608648,filtered_pd,-6.822112e-03,-3.922387e-03
8.608648,avc,-7.750028e-03,-8.922578e-03
8.688383,standard_pd,-6.772700e-05,-1.537666e-02
8.688383,filtered_pd,-6.727596e-03,-3.832720e-03
8.688383,avc,-7.687754e-03,-8.770461e-03
8.768856,standard_pd,-6.649392e-05,-1.523427e-02
8.768856,filtered_pd,-6.633985e-03,-3.744870e-03
8.768856,avc,-7.625369e-03,-8.620234e-03
8.850075,standard_pd,-6.528321e-05,-1.509323e-02
8.850075,filtered_pd,-6.541280e-03,-3.658810e-03
8.850075,avc,-7.562883e-03,-8.471886e-03
8.932046,standard_pd,-6.409446e-05,-1.495351e-02
8.932046,filtered_pd,-6.449483e-03,-3.574510e-03
8.932046,avc,-7.500304e-03,-8.325406e-03
9.014776,standard_pd,-6.292728e-05,-1.481511e-02
9.014776,filtered_pd,-6.358597e-03,-3.491942e-03
9.014776,avc,-7.437643e-03,-8.180785e-03
9.098273,standard_pd,-6.178128e-05,-1.467801e-02
9.098273,filtered_pd,-6.268622e-03,-3.411078e-03
9.098273,avc,-7.374906e-03,-8.038012e-03
9.182543,standard_pd,-6.065607e-05,-1.454221e-02
9.182543,filtered_pd,-6.179560e-03,-3.331890e-03
9.182543,avc,-7.312105e-03,-7.897077e-03
9.267593,standard_pd,-5.955129e-05,-1.440768e-02
9.267593,filtered_pd,-6.091410e-03,-3.254349e-03
9.267593,avc,-7.249248e-03,-7.757970e-03
9.353432,standard_pd,-5.846657e-05,-1.427441e-02
9.353432,filtered_pd,-6.004175e-03,-3.178429e-03
9.353432,avc,-7.186344e-03,-7.620680e-03
9.440065,standard_pd,-5.740154e-05,-1.414240e-02
9.440065,filtered_pd,-5.917854e-03,-3.104102e-03
9.440065,avc,-7.123404e-03,-7.485196e-03
9.527500,standard_pd,-5.635584e-05,-1.401162e-02
9.527500,filtered_pd,-5.832446e-03,-3.031341e-03
9.527500,avc,-7.060436e-03,-7.351509e-03
9.615746,standard_pd,-5.532914e-05,-1.388208e-02
9.615746,filtered_pd,-5.747952e-03,-2.960119e-03
9.615746,avc,-6.997451e-03,-7.219606e-03
9.704809,standard_pd,-5.432109e-05,-1.375375e-02
9.704809,filtered_pd,-5.664370e-03,-2.890409e-03
9.704809,avc,-6.934457e-03,-7.089478e-03
9.794697,standard_pd,-5.333134e-05,-1.362662e-02
9.794697,filtered_pd,-5.581700e-03,-2.822186e-03
9.794697,avc,-6.871465e-03,-6.961113e-03
9.885417,standard_pd,-5.235958e-05,-1.350069e-02
9.885417,filtered_pd,-5.499940e-03,-2.755423e-03
9.885417,avc,-6.808483e-03,-6.834500e-03
9.976978,standard_pd,-5.140547e-05,-1.337593e-02
9.976978,filtered_pd,-5.419089e-03,-2.690094e-03
9.976978,avc,-6.745523e-03,-6.709628e-03
10.069386,standard_pd,-5.046870e-05,-1.325235e-02
10.069386,filtered_pd,-5.339146e-03,-2.626175e-03
10.069386,avc,-6.682594e-03,-6.586486e-03
10.162651,standard_pd,-4.954895e-05,-1.312992e-02
10.162651,filtered_pd,-5.260107e-03,-2.563638e-03
10.162651,avc,-6.619705e-03,-6.465062e-03
10.256779,standard_pd,-4.864592e-05,-1.300864e-02
10.256779,filtered_pd,-5.181971e-03,-2.502460e-03
10.256779,avc,-6.556866e-03,-6.345344e-03
10.351780,standard_pd,-4.775931e-05,-1.288849e-02
10.351780,filtered_pd,-5.104735e-03,-2.442617e-03
10.351780,avc,-6.494087e-03,-6.227322e-03
10.447660,standard_pd,-4.688881e-05,-1.276947e-02
10.447660,filtered_pd,-5.028397e-03,-2.384082e-03
10.447660,avc,-6.431378e-03,-6.110982e-03
10.544428,standard_pd,-4.603414e-05,-1.265155e-02
10.544428,filtered_pd,-4.952953e-03,-2.326833e-03
10.544428,avc,-6.368749e-03,-5.996315e-03
10.642092,standard_pd,-4.519501e-05,-1.253475e-02
10.642092,filtered_pd,-4.878401e-03,-2.270846e-03
10.642092,avc,-6.306209e-03,-5.883306e-03
10.740662,standard_pd,-4.437114e-05,-1.241903e-02
10.740662,filtered_pd,-4.804737e-03,-2.216096e-03
10.740662,avc,-6.243767e-03,-5.771944e-03
10.840144,standard_pd,-4.356225e-05,-1.230439e-02
10.840144,filtered_pd,-4.731956e-03,-2.162561e-03
10.840144,avc,-6.181435e-03,-5.662218e-03
10.940547,standard_pd,-4.276807e-05,-1.219083e-02
10.940547,filtered_pd,-4.660057e-03,-2.110217e-03
10.940547,avc,-6.119221e-03,-5.554114e-03
11.041881,standard_pd,-4.198834e-05,-1.207832e-02
11.041881,filtered_pd,-4.589033e-03,-2.059043e-03
11.041881,avc,-6.057134e-03,-5.447620e-03
11.144153,standard_pd,-4.122280e-05,-1.196687e-02
11.144153,filtered_pd,-4.518882e-03,-2.009015e-03
11.144153,avc,-5.995185e-03,-5.342723e-03
11.247372,standard_pd,-4.047118e-05,-1.185645e-02
11.247372,filtered_pd,-4.449599e-03,-1.960112e-03
11.247372,avc,-5.933383e-03,-5.239411e-03
11.351547,standard_pd,-3.973323e-05,-1.174707e-02
11.351547,filtered_pd,-4.381179e-03,-1.912311e-03
11.351547,avc,-5.871737e-03,-5.137671e-03
11.456687,standard_pd,-3.900872e-05,-1.163870e-02
11.456687,filtered_pd,-4.313618e-03,-1.865591e-03
11.456687,avc,-5.810257e-03,-5.037490e-03
11.562801,standard_pd,-3.829738e-05,-1.153134e-02
11.562801,filtered_pd,-4.246910e-03,-1.819931e-03
11.562801,avc,-5.748951e-03,-4.938855e-03
11.669898,standard_pd,-3.759900e-05,-1.142499e-02
11.669898,filtered_pd,-4.181051e-03,-1.775310e-03
11.669898,avc,-5.687829e-03,-4.841752e-03
11.777987,standard_pd,-3.691332e-05,-1.131962e-02
11.777987,filtered_pd,-4.116035e-03,-1.731708e-03
11.777987,avc,-5.626900e-03,-4.746169e-03
11.887077,standard_pd,-3.624012e-05,-1.121524e-02
11.887077,filtered_pd,-4.051858e-03,-1.689103e-03
11.887077,avc,-5.566173e-03,-4.652091e-03
11.997177,standard_pd,-3.557918e-05,-1.111183e-02
11.997177,filtered_pd,-3.988513e-03,-1.647477e-03
11.997177,avc,-5.505657e-03,-4.559506e-03
12.108298,standard_pd,-3.493027e-05,-1.100938e-02
12.108298,filtered_pd,-3.925995e-03,-1.606809e-03
12.108298,avc,-5.445360e-03,-4.468399e-03
12.220447,standard_pd,-3.429318e-05,-1.090788e-02
12.220447,filtered_pd,-3.864298e-03,-1.567080e-03
12.220447,avc,-5.385290e-03,-4.378758e-03
12.333635,standard_pd,-3.366768e-05,-1.080733e-02
12.333635,filtered_pd,-3.803416e-03,-1.528270e-03
12.333635,avc,-5.325458e-03,-4.290568e-03
12.447871,standard_pd,-3.305357e-05,-1.070772e-02
12.447871,filtered_pd,-3.743344e-03,-1.490361e-03
12.447871,avc,-5.265870e-03,-4.203816e-03
12.563166,standard_pd,-3.245065e-05,-1.060903e-02
12.563166,filtered_pd,-3.684075e-03,-1.453335e-03
12.563166,avc,-5.206535e-03,-4.118486e-03
12.679528,standard_pd,-3.185870e-05,-1.051125e-02
12.679528,filtered_pd,-3.625603e-03,-1.417173e-03
12.679528,avc,-5.147461e-03,-4.034566e-03
12.796969,standard_pd,-3.127754e-05,-1.041439e-02
12.796969,filtered_pd,-3.567922e-03,-1.381857e-03
12.796969,avc,-5.088656e-03,-3.952042e-03
12.915497,standard_pd,-3.070696e-05,-1.031842e-02
12.915497,filtered_pd,-3.511025e-03,-1.347369e-03
12.915497,avc,-5.030128e-03,-3.870898e-03
13.035122,standard_pd,-3.014677e-05,-1.022335e-02
13.035122,filtered_pd,-3.454906e-03,-1.313692e-03
13.035122,avc,-4.971884e-03,-3.791121e-03
13.155856,standard_pd,-2.959679e-05,-1.012916e-02
13.155856,filtered_pd,-3.399558e-03,-1.280809e-03
13.155856,avc,-4.913931e-03,-3.712696e-03
13.277708,standard_pd,-2.905682e-05,-1.003585e-02
13.277708,filtered_pd,-3.344976e-03,-1.248704e-03
13.277708,avc,-4.856278e-03,-3.635609e-03
13.400689,standard_pd,-2.852669e-05,-9.943398e-03
13.400689,filtered_pd,-3.291151e-03,-1.217359e-03
13.400689,avc,-4.798932e-03,-3.559846e-03
13.524809,standard_pd,-2.800622e-05,-9.851807e-03
13.524809,filtered_pd,-3.238077e-03,-1.186758e-03
13.524809,avc,-4.741898e-03,-3.485391e-03
13.650078,standard_pd,-2.749523e-05,-9.761066e-03
13.650078,filtered_pd,-3.185748e-03,-1.156885e-03
13.650078,avc,-4.685185e-03,-3.412231e-03
13.776508,standard_pd,-2.699356e-05,-9.671166e-03
13.776508,filtered_pd,-3.134157e-03,-1.127726e-03
13.776508,avc,-4.628798e-03,-3.340350e-03
13.904108,standard_pd,-2.650102e-05,-9.582101e-03
13.904108,filtered_pd,-3.083296e-03,-1.099263e-03
13.904108,avc,-4.572744e-03,-3.269735e-03
14.032891,standard_pd,-2.601746e-05,-9.493862e-03
14.032891,filtered_pd,-3.033158e-03,-1.071483e-03
14.032891,avc,-4.517030e-03,-3.200369e-03
14.162866,standard_pd,-2.554271e-05,-9.406440e-03
14.162866,filtered_pd,-2.983738e-03,-1.044369e-03
14.162866,avc,-4.461662e-03,-3.132239e-03
14.294045,standard_pd,-2.507661e-05,-9.319829e-03
14.294045,filtered_pd,-2.935027e-03,-1.017909e-03
14.294045,avc,-4.406644e-03,-3.065330e-03
14.426440,standard_pd,-2.461901e-05,-9.234021e-03
14.426440,filtered_pd,-2.887018e-03,-9.920863e-04
14.426440,avc,-4.351984e-03,-2.999627e-03
14.560060,standard_pd,-2.416974e-05,-9.149008e-03
14.560060,filtered_pd,-2.839704e-03,-9.668880e-04
14.560060,avc,-4.297687e-03,-2.935115e-03
14.694918,standard_pd,-2.372867e-05,-9.064783e-03
14.694918,filtered_pd,-2.793079e-03,-9.423000e-04
14.694918,avc,-4.243758e-03,-2.871780e-03
14.831025,standard_pd,-2.329564e-05,-8.981338e-03
14.831025,filtered_pd,-2.747135e-03,-9.183088e-04
14.831025,avc,-4.190202e-03,-2.809606e-03
14.968393,standard_pd,-2.287049e-05,-8.898665e-03
14.968393,filtered_pd,-2.701864e-03,-8.949009e-04
14.968393,avc,-4.137024e-03,-2.748578e-03
15.107033,standard_pd,-2.245310e-05,-8.816759e-03
15.107033,filtered_pd,-2.657260e-03,-8.720634e-04
15.107033,avc,-4.084229e-03,-2.688683e-03
15.246957,standard_pd,-2.204332e-05,-8.735610e-03
15.246957,filtered_pd,-2.613316e-03,-8.497834e-04
15.246957,avc,-4.031822e-03,-2.629905e-03
15.388178,standard_pd,-2.164101e-05,-8.655213e-03
15.388178,filtered_pd,-2.570023e-03,-8.280484e-04
15.388178,avc,-3.979807e-03,-2.572229e-03
15.530706,standard_pd,-2.124603e-05,-8.575560e-03
15.530706,filtered_pd,-2.527376e-03,-8.068461e-04
15.530706,avc,-3.928189e-03,-2.515640e-03
15.674554,standard_pd,-2.085826e-05,-8.496644e-03
15.674554,filtered_pd,-2.485366e-03,-7.861642e-04
15.674554,avc,-3.876970e-03,-2.460125e-03
15.819735,standard_pd,-2.047755e-05,-8.418458e-03
15.819735,filtered_pd,-2.443986e-03,-7.659910e-04
15.819735,avc,-3.826156e-03,-2.405667e-03
15.966260,standard_pd,-2.010379e-05,-8.340995e-03
15.966260,filtered_pd,-2.403230e-03,-7.463149e-04
15.966260,avc,-3.775749e-03,-2.352253e-03
16.114143,standard_pd,-1.973684e-05,-8.264249e-03
16.114143,filtered_pd,-2.363089e-03,-7.271244e-04
16.114143,avc,-3.725754e-03,-2.299868e-03
16.263395,standard_pd,-1.937658e-05,-8.188213e-03
16.263395,filtered_pd,-2.323558e-03,-7.084084e-04
16.263395,avc,-3.676174e-03,-2.248497e-03
16.414030,standard_pd,-1.902289e-05,-8.112880e-03
16.414030,filtered_pd,-2.284628e-03,-6.901559e-04
16.414030,avc,-3.627011e-03,-2.198126e-03
16.566060,standard_pd,-1.867566e-05,-8.038244e-03
16.566060,filtered_pd,-2.246292e-03,-6.723562e-04
16.566060,avc,-3.578268e-03,-2.148739e-03
16.719498,standard_pd,-1.833475e-05,-7.964297e-03
16.719498,filtered_pd,-2.208544e-03,-6.549989e-04
16.719498,avc,-3.529949e-03,-2.100324e-03
16.874357,standard_pd,-1.800006e-05,-7.891034e-03
16.874357,filtered_pd,-2.171376e-03,-6.380735e-04
16.874357,avc,-3.482056e-03,-2.052864e-03
17.030650,standard_pd,-1.767148e-05,-7.818448e-03
17.030650,filtered_pd,-2.134780e-03,-6.215701e-04
17.030650,avc,-3.434590e-03,-2.006347e-03
17.188391,standard_pd,-1.734889e-05,-7.746533e-03
17.188391,filtered_pd,-2.098751e-03,-6.054788e-04
17.188391,avc,-3.387555e-03,-1.960757e-03
17.347594,standard_pd,-1.703218e-05,-7.675282e-03
17.347594,filtered_pd,-2.063280e-03,-5.897898e-04
17.347594,avc,-3.340953e-03,-1.916081e-03
17.508270,standard_pd,-1.672125e-05,-7.604690e-03
17.508270,filtered_pd,-2.028362e-03,-5.744937e-04
17.508270,avc,-3.294784e-03,-1.872305e-03
17.670435,standard_pd,-1.641599e-05,-7.534749e-03
17.670435,filtered_pd,-1.993988e-03,-5.595813e-04
17.670435,avc,-3.249051e-03,-1.829414e-03
17.834102,standard_pd,-1.611630e-05,-7.465455e-03
17.834102,filtered_pd,-1.960152e-03,-5.450435e-04
17.834102,avc,-3.203755e-03,-1.787394e-03
17.999285,standard_pd,-1.582208e-05,-7.396801e-03
17.999285,filtered_pd,-1.926847e-03,-5.308714e-04
17.999285,avc,-3.158898e-03,-1.746233e-03
18.165998,standard_pd,-1.553322e-05,-7.328780e-03
18.165998,filtered_pd,-1.894067e-03,-5.170562e-04
18.165998,avc,-3.114480e-03,-1.705915e-03
18.334255,standard_pd,-1.524964e-05,-7.261388e-03
18.334255,filtered_pd,-1.861803e-03,-5.035895e-04
18.334255,avc,-3.070503e-03,-1.666427e-03
18.504070,standard_pd,-1.497123e-05,-7.194618e-03
18.504070,filtered_pd,-1.830050e-03,-4.904630e-04
18.504070,avc,-3.026967e-03,-1.627757e-03
18.675458,standard_pd,-1.469789e-05,-7.128464e-03
18.675458,filtered_pd,-1.798801e-03,-4.776686e-04
18.675458,avc,-2.983872e-03,-1.589889e-03
18.848434,standard_pd,-1.442954e-05,-7.062921e-03
18.848434,filtered_pd,-1.768048e-03,-4.651981e-04
18.848434,avc,-2.941221e-03,-1.552812e-03
19.023012,standard_pd,-1.416609e-05,-6.997982e-03
19.023012,filtered_pd,-1.737786e-03,-4.530439e-04
19.023012,avc,-2.899012e-03,-1.516512e-03
19.199207,standard_pd,-1.390745e-05,-6.933643e-03
19.199207,filtered_pd,-1.708008e-03,-4.411984e-04
19.199207,avc,-2.857246e-03,-1.480975e-03
19.377033,standard_pd,-1.365352e-05,-6.869898e-03
19.377033,filtered_pd,-1.678707e-03,-4.296540e-04
19.377033,avc,-2.815922e-03,-1.446189e-03
19.556507,standard_pd,-1.340423e-05,-6.806740e-03
19.556507,filtered_pd,-1.649876e-03,-4.184035e-04
19.556507,avc,-2.775042e-03,-1.412140e-03
