frequency_hz,controller,S_mag_db,T_mag_db
27.506760,avc,0.0136,-55.5810
27.761533,standard_pd,-0.0000,-46.3881
27.761533,filtered_pd,0.0073,-61.3265
27.761533,avc,0.0134,-55.7322
28.018666,standard_pd,-0.0000,-46.4683
28.018666,filtered_pd,0.0072,-61.4844
28.018666,avc,0.0131,-55.8835
28.278180,standard_pd,-0.0000,-46.5484
28.278180,filtered_pd,0.0071,-61.6423
28.278180,avc,0.0129,-56.0349
28.540098,standard_pd,-0.0000,-46.6286
28.540098,filtered_pd,0.0070,-61.8002
28.540098,avc,0.0127,-56.1866
28.804442,standard_pd,-0.0000,-46.7087
28.804442,filtered_pd,0.0068,-61.9582
28.804442,avc,0.0125,-56.3383
29.071234,standard_pd,-0.0000,-46.7888
29.071234,filtered_pd,0.0067,-62.1162
29.071234,avc,0.0123,-56.4902
29.340497,standard_pd,-0.0000,-46.8690
29.340497,filtered_pd,0.0066,-62.2743
29.340497,avc,0.0121,-56.6422
29.612254,standard_pd,-0.0000,-46.9491
29.612254,filtered_pd,0.0065,-62.4324
29.612254,avc,0.0119,-56.7944
29.886529,standard_pd,-0.0000,-47.0293
29.886529,filtered_pd,0.0064,-62.5905
29.886529,avc,0.0117,-56.9467
30.163343,standard_pd,-0.0000,-47.1094
30.163343,filtered_pd,0.0062,-62.7487
30.163343,avc,0.0115,-57.0991
30.442722,standard_pd,-0.0000,-47.1895
30.442722,filtered_pd,0.0061,-62.9069
30.442722,avc,0.0113,-57.2516
30.724688,standard_pd,-0.0000,-47.2697
30.724688,filtered_pd,0.0060,-63.0652
30.724688,avc,0.0111,-57.4043
31.009266,standard_pd,-0.0000,-47.3498
31.009266,filtered_pd,0.0059,-63.2234
31.009266,avc,0.0109,-57.5571
31.296480,standard_pd,-0.0000,-47.4300
31.296480,filtered_pd,0.0058,-63.3817
31.296480,avc,0.0108,-57.7100
31.586354,standard_pd,-0.0000,-47.5101
31.586354,filtered_pd,0.0057,-63.5401
31.586354,avc,0.0106,-57.8630
31.878913,standard_pd,-0.0000,-47.5902
31.878913,filtered_pd,0.0056,-63.6985
31.878913,avc,0.0104,-58.0162
32.174182,standard_pd,-0.0000,-47.6703
32.174182,filtered_pd,0.0055,-63.8569
32.174182,avc,0.0102,-58.1695
32.472185,standard_pd,-0.0000,-47.7505
32.472185,filtered_pd,0.0054,-64.0153
32.472185,avc,0.0101,-58.3228
32.772948,standard_pd,-0.0000,-47.8306
32.772948,filtered_pd,0.0053,-64.1738
32.772948,avc,0.0099,-58.4763
33.076498,standard_pd,-0.0000,-47.9107
33.076498,filtered_pd,0.0052,-64.3323
33.076498,avc,0.0097,-58.6300
33.382859,standard_pd,-0.0000,-47.9909
33.382859,filtered_pd,0.0051,-64.4908
33.382859,avc,0.0096,-58.7837
33.692057,standard_pd,-0.0000,-48.0710
33.692057,filtered_pd,0.0050,-64.6494
33.692057,avc,0.0094,-58.9375
34.004119,standard_pd,-0.0000,-48.1511
34.004119,filtered_pd,0.0049,-64.8080
34.004119,avc,0.0092,-59.0914
34.319072,standard_pd,-0.0000,-48.2312
34.319072,filtered_pd,0.0049,-64.9666
34.319072,avc,0.0091,-59.2455
34.636942,standard_pd,-0.0000,-48.3114
34.636942,filtered_pd,0.0048,-65.1252
34.636942,avc,0.0089,-59.3996
34.957756,standard_pd,-0.0000,-48.3915
34.957756,filtered_pd,0.0047,-65.2839
34.957756,avc,0.0088,-59.5539
35.281541,standard_pd,-0.0000,-48.4716
35.281541,filtered_pd,0.0046,-65.4426
35.281541,avc,0.0086,-59.7082
35.608326,standard_pd,-0.0000,-48.5517
35.608326,filtered_pd,0.0045,-65.6013
35.608326,avc,0.0085,-59.8627
35.938137,standard_pd,-0.0000,-48.6319
35.938137,filtered_pd,0.0044,-65.7600
35.938137,avc,0.0083,-60.0172
36.271003,standard_pd,-0.0000,-48.7120
36.271003,filtered_pd,0.0044,-65.9188
36.271003,avc,0.0082,-60.1718
36.606951,standard_pd,-0.0000,-48.7921
36.606951,filtered_pd,0.0043,-66.0776
36.606951,avc,0.0081,-60.3266
36.946012,standard_pd,-0.0000,-48.8722
36.946012,filtered_pd,0.0042,-66.2364
36.946012,avc,0.0079,-60.4814
37.288213,standard_pd,-0.0000,-48.9523
37.288213,filtered_pd,0.0041,-66.3953
37.288213,avc,0.0078,-60.6363
37.633584,standard_pd,-0.0000,-49.0325
37.633584,filtered_pd,0.0040,-66.5542
37.633584,avc,0.0077,-60.7913
37.982153,standard_pd,-0.0000,-49.1126
37.982153,filtered_pd,0.0040,-66.7131
37.982153,avc,0.0075,-60.9464
38.333951,standard_pd,-0.0000,-49.1927
38.333951,filtered_pd,0.0039,-66.8720
38.333951,avc,0.0074,-61.1016
38.689007,standard_pd,-0.0000,-49.2728
38.689007,filtered_pd,0.0038,-67.0309
38.689007,avc,0.0073,-61.2569
39.047352,standard_pd,-0.0000,-49.3529
39.047352,filtered_pd,0.0038,-67.1899
39.047352,avc,0.0072,-61.4122
39.409016,standard_pd,-0.0000,-49.4330
39.409016,filtered_pd,0.0037,-67.3489
39.409016,avc,0.0070,-61.5676
39.774030,standard_pd,-0.0000,-49.5131
39.774030,filtered_pd,0.0036,-67.5079
39.774030,avc,0.0069,-61.7232
40.142425,standard_pd,-0.0000,-49.5933
40.142425,filtered_pd,0.0036,-67.6669
40.142425,avc,0.0068,-61.8787
40.514232,standard_pd,-0.0000,-49.6734
40.514232,filtered_pd,0.0035,-67.8259
40.514232,avc,0.0067,-62.0344
40.889482,standard_pd,-0.0000,-49.7535
40.889482,filtered_pd,0.0034,-67.9850
40.889482,avc,0.0066,-62.1902
41.268208,standard_pd,-0.0000,-49.8336
41.268208,filtered_pd,0.0034,-68.1441
41.268208,avc,0.0064,-62.3460
41.650442,standard_pd,-0.0000,-49.9137
41.650442,filtered_pd,0.0033,-68.3032
41.650442,avc,0.0063,-62.5019
42.036217,standard_pd,-0.0000,-49.9938
42.036217,filtered_pd,0.0033,-68.4623
42.036217,avc,0.0062,-62.6579
42.425564,standard_pd,-0.0000,-50.0739
42.425564,filtered_pd,0.0032,-68.6214
42.425564,avc,0.0061,-62.8139
42.818518,standard_pd,-0.0000,-50.1540
42.818518,filtered_pd,0.0031,-68.7806
42.818518,avc,0.0060,-62.9700
43.215111,standard_pd,-0.0000,-50.2341
43.215111,filtered_pd,0.0031,-68.9398
43.215111,avc,0.0059,-63.1262
43.615378,standard_pd,-0.0000,-50.3143
43.615378,filtered_pd,0.0030,-69.0990
43.615378,avc,0.0058,-63.2825
44.019352,standard_pd,-0.0000,-50.3944
44.019352,filtered_pd,0.0030,-69.2582
44.019352,avc,0.0057,-63.4388
44.427067,standard_pd,-0.0000,-50.4745
44.427067,filtered_pd,0.0029,-69.4174
44.427067,avc,0.0056,-63.5952
44.838559,standard_pd,-0.0000,-50.5546
44.838559,filtered_pd,0.0029,-69.5767
44.838559,avc,0.0055,-63.7516
45.253863,standard_pd,-0.0000,-50.6347
45.253863,filtered_pd,0.0028,-69.7359
45.253863,avc,0.0054,-63.9082
45.673013,standard_pd,-0.0000,-50.7148
45.673013,filtered_pd,0.0028,-69.8952
45.673013,avc,0.0053,-64.0647
46.096045,standard_pd,-0.0000,-50.7949
46.096045,filtered_pd,0.0027,-70.0545
46.096045,avc,0.0052,-64.2214
46.522995,standard_pd,-0.0000,-50.8750
46.522995,filtered_pd,0.0027,-70.2138
46.522995,avc,0.0051,-64.3781
46.953900,standard_pd,-0.0000,-50.9551
46.953900,filtered_pd,0.0026,-70.3731
46.953900,avc,0.0050,-64.5349
47.388796,standard_pd,-0.0000,-51.0352
47.388796,filtered_pd,0.0026,-70.5325
47.388796,avc,0.0050,-64.6917
47.827720,standard_pd,-0.0000,-51.1153
47.827720,filtered_pd,0.0025,-70.6918
47.827720,avc,0.0049,-64.8486
48.270710,standard_pd,-0.0000,-51.1954
48.270710,filtered_pd,0.0025,-70.8512
48.270710,avc,0.0048,-65.0055
48.717802,standard_pd,-0.0000,-51.2755
48.717802,filtered_pd,0.0024,-71.0106
48.717802,avc,0.0047,-65.1625
49.169036,standard_pd,-0.0000,-51.3556
49.169036,filtered_pd,0.0024,-71.1700
49.169036,avc,0.0046,-65.3196
49.624449,standard_pd,-0.0000,-51.4357
49.624449,filtered_pd,0.0023,-71.3294
49.624449,avc,0.0045,-65.4767
50.084080,standard_pd,-0.0000,-51.5158
50.084080,filtered_pd,0.0023,-71.4888
50.084080,avc,0.0045,-65.6339
50.547968,standard_pd,-0.0000,-51.5959
50.547968,filtered_pd,0.0023,-71.6483
50.547968,avc,0.0044,-65.7911
51.016153,standard_pd,-0.0000,-51.6760
51.016153,filtered_pd,0.0022,-71.8077
51.016153,avc,0.0043,-65.9483
51.488675,standard_pd,-0.0000,-51.7561
51.488675,filtered_pd,0.0022,-71.9672
51.488675,avc,0.0042,-66.1057
51.965572,standard_pd,-0.0000,-51.8362
51.965572,filtered_pd,0.0021,-72.1267
51.965572,avc,0.0041,-66.2630
52.446887,standard_pd,-0.0000,-51.9163
52.446887,filtered_pd,0.0021,-72.2862
52.446887,avc,0.0041,-66.4205
52.932661,standard_pd,-0.0000,-51.9964
52.932661,filtered_pd,0.0021,-72.4457
52.932661,avc,0.0040,-66.5779
53.422933,standard_pd,-0.0000,-52.0765
53.422933,filtered_pd,0.0020,-72.6052
53.422933,avc,0.0039,-66.7354
53.917746,standard_pd,-0.0000,-52.1566
53.917746,filtered_pd,0.0020,-72.7647
53.917746,avc,0.0039,-66.8930
54.417143,standard_pd,-0.0000,-52.2367
54.417143,filtered_pd,0.0020,-72.9242
54.417143,avc,0.0038,-67.0506
54.921165,standard_pd,-0.0000,-52.3168
54.921165,filtered_pd,0.0019,-73.0838
54.921165,avc,0.0037,-67.2083
55.429855,standard_pd,-0.0000,-52.3969
55.429855,filtered_pd,0.0019,-73.2434
55.429855,avc,0.0037,-67.3660
55.943257,standard_pd,-0.0000,-52.4770
55.943257,filtered_pd,0.0018,-73.4029
55.943257,avc,0.0036,-67.5237
56.461414,standard_pd,-0.0000,-52.5571
56.461414,filtered_pd,0.0018,-73.5625
56.461414,avc,0.0035,-67.6815
56.984371,standard_pd,-0.0000,-52.6372
56.984371,filtered_pd,0.0018,-73.7221
56.984371,avc,0.0035,-67.8393
57.512171,standard_pd,-0.0000,-52.7173
57.512171,filtered_pd,0.0018,-73.8817
57.512171,avc,0.0034,-67.9972
58.044859,standard_pd,-0.0000,-52.7974
58.044859,filtered_pd,0.0017,-74.0413
58.044859,avc,0.0033,-68.1551
58.582482,standard_pd,-0.0000,-52.8775
58.582482,filtered_pd,0.0017,-74.2009
58.582482,avc,0.0033,-68.3130
59.125084,standard_pd,-0.0000,-52.9576
59.125084,filtered_pd,0.0017,-74.3606
59.125084,avc,0.0032,-68.4710
59.672712,standard_pd,-0.0000,-53.0377
59.672712,filtered_pd,0.0016,-74.5202
59.672712,avc,0.0032,-68.6290
60.225412,standard_pd,-0.0000,-53.1178
60.225412,filtered_pd,0.0016,-74.6799
60.225412,avc,0.0031,-68.7871
60.783231,standard_pd,-0.0000,-53.1979
60.783231,filtered_pd,0.0016,-74.8395
60.783231,avc,0.0031,-68.9452
61.346217,standard_pd,-0.0000,-53.2780
61.346217,filtered_pd,0.0015,-74.9992
61.346217,avc,0.0030,-69.1033
61.914418,standard_pd,-0.0000,-53.3581
61.914418,filtered_pd,0.0015,-75.1589
61.914418,avc,0.0030,-69.2615
62.487881,standard_pd,-0.0000,-53.4382
62.487881,filtered_pd,0.0015,-75.3186
62.487881,avc,0.0029,-69.4197
63.066655,standard_pd,-0.0000,-53.5182
63.066655,filtered_pd,0.0015,-75.4783
63.066655,avc,0.0028,-69.5780
63.650791,standard_pd,-0.0000,-53.5983
63.650791,filtered_pd,0.0014,-75.6380
63.650791,avc,0.0028,-69.7362
64.240337,standard_pd,-0.0000,-53.6784
64.240337,filtered_pd,0.0014,-75.7977
64.240337,avc,0.0027,-69.8946
64.835343,standard_pd,-0.0000,-53.7585
64.835343,filtered_pd,0.0014,-75.9574
64.835343,avc,0.0027,-70.0529
65.435860,standard_pd,-0.0000,-53.8386
65.435860,filtered_pd,0.0014,-76.1171
65.435860,avc,0.0026,-70.2113
66.041940,standard_pd,-0.0000,-53.9187
66.041940,filtered_pd,0.0013,-76.2769
66.041940,avc,0.0026,-70.3697
66.653633,standard_pd,-0.0000,-53.9988
66.653633,filtered_pd,0.0013,-76.4366
66.653633,avc,0.0026,-70.5281
67.270991,standard_pd,-0.0000,-54.0789
67.270991,filtered_pd,0.0013,-76.5964
67.270991,avc,0.0025,-70.6866
67.894068,standard_pd,-0.0000,-54.1590
67.894068,filtered_pd,0.0013,-76.7561
67.894068,avc,0.0025,-70.8451
68.522916,standard_pd,-0.0000,-54.2391
68.522916,filtered_pd,0.0012,-76.9159
68.522916,avc,0.0024,-71.0036
69.157588,standard_pd,-0.0000,-54.3192
69.157588,filtered_pd,0.0012,-77.0757
69.157588,avc,0.0024,-71.1622
69.798139,standard_pd,-0.0000,-54.3993
69.798139,filtered_pd,0.0012,-77.2354
69.798139,avc,0.0023,-71.3208
70.444623,standard_pd,-0.0000,-54.4793
70.444623,filtered_pd,0.0012,-77.3952
70.444623,avc,0.0023,-71.4794
71.097094,standard_pd,-0.0000,-54.5594
71.097094,filtered_pd,0.0011,-77.5550
71.097094,avc,0.0023,-71.6380
71.755609,standard_pd,-0.0000,-54.6395
71.755609,filtered_pd,0.0011,-77.7148
71.755609,avc,0.0022,-71.7967
72.420223,standard_pd,-0.0000,-54.7196
72.420223,filtered_pd,0.0011,-77.8746
72.420223,avc,0.0022,-71.9554
73.090993,standard_pd,-0.0000,-54.7997
73.090993,filtered_pd,0.0011,-78.0344
73.090993,avc,0.0021,-72.1141
73.767976,standard_pd,-0.0000,-54.8798
73.767976,filtered_pd,0.0011,-78.1943
73.767976,avc,0.0021,-72.2729
74.451229,standard_pd,-0.0000,-54.9599
74.451229,filtered_pd,0.0010,-78.3541
74.451229,avc,0.0021,-72.4317
75.140811,standard_pd,-0.0000,-55.0400
75.140811,filtered_pd,0.0010,-78.5139
75.140811,avc,0.0020,-72.5905
75.836779,standard_pd,-0.0000,-55.1201
75.836779,filtered_pd,0.0010,-78.6738
75.836779,avc,0.0020,-72.7493
76.539194,standard_pd,-0.0000,-55.2002
76.539194,filtered_pd,0.0010,-78.8336
76.539194,avc,0.0019,-72.9081
77.248115,standard_pd,-0.0000,-55.2802
77.248115,filtered_pd,0.0010,-78.9934
77.248115,avc,0.0019,-73.0670
77.963601,standard_pd,-0.0000,-55.3603
77.963601,filtered_pd,0.0010,-79.1533
77.963601,avc,0.0019,-73.2259
78.685715,standard_pd,-0.0000,-55.4404
78.685715,filtered_pd,0.0009,-79.3132
78.685715,avc,0.0018,-73.3848
79.414517,standard_pd,-0.0000,-55.5205
79.414517,filtered_pd,0.0009,-79.4730
79.414517,avc,0.0018,-73.5438
80.150070,standard_pd,-0.0000,-55.6006
80.150070,filtered_pd,0.0009,-79.6329
80.150070,avc,0.0018,-73.7027
80.892435,standard_pd,-0.0000,-55.6807
80.892435,filtered_pd,0.0009,-79.7928
80.892435,avc,0.0017,-73.8617
81.641676,standard_pd,-0.0000,-55.7608
81.641676,filtered_pd,0.0009,-79.9527
81.641676,avc,0.0017,-74.0207
82.397857,standard_pd,-0.0000,-55.8409
82.397857,filtered_pd,0.0009,-80.1126
82.397857,avc,0.0017,-74.1797
83.161042,standard_pd,-0.0000,-55.9210
83.161042,filtered_pd,0.0008,-80.2724
83.161042,avc,0.0017,-74.3388
83.931295,standard_pd,-0.0000,-56.0010
83.931295,filtered_pd,0.0008,-80.4323
83.931295,avc,0.0016,-74.4978
84.708683,standard_pd,-0.0000,-56.0811
84.708683,filtered_pd,0.0008,-80.5922
84.708683,avc,0.0016,-74.6569
85.493271,standard_pd,-0.0000,-56.1612
85.493271,filtered_pd,0.0008,-80.7522
85.493271,avc,0.0016,-74.8160
86.285126,standard_pd,-0.0000,-56.2413
86.285126,filtered_pd,0.0008,-80.9121
86.285126,avc,0.0015,-74.9752
87.084315,standard_pd,-0.0000,-56.3214
87.084315,filtered_pd,0.0008,-81.0720
87.084315,avc,0.0015,-75.1343
87.890907,standard_pd,-0.0000,-56.4015
87.890907,filtered_pd,0.0008,-81.2319
87.890907,avc,0.0015,-75.2935
88.704969,standard_pd,-0.0000,-56.4816
88.704969,filtered_pd,0.0007,-81.3918
88.704969,avc,0.0015,-75.4526
89.526571,standard_pd,-0.0000,-56.5616
89.526571,filtered_pd,0.0007,-81.5518
89.526571,avc,0.0014,-75.6118
90.355783,standard_pd,-0.0000,-56.6417
90.355783,filtered_pd,0.0007,-81.7117
90.355783,avc,0.0014,-75.7711
91.192676,standard_pd,-0.0000,-56.7218
91.192676,filtered_pd,0.0007,-81.8716
91.192676,avc,0.0014,-75.9303
92.037320,standard_pd,-0.0000,-56.8019
92.037320,filtered_pd,0.0007,-82.0316
92.037320,avc,0.0014,-76.0895
92.889787,standard_pd,-0.0000,-56.8820
92.889787,filtered_pd,0.0007,-82.1915
92.889787,avc,0.0013,-76.2488
93.750150,standard_pd,-0.0000,-56.9621
93.750150,filtered_pd,0.0007,-82.3515
93.750150,avc,0.0013,-76.4081
94.618482,standard_pd,-0.0000,-57.0422
94.618482,filtered_pd,0.0006,-82.5114
94.618482,avc,0.0013,-76.5674
95.494856,standard_pd,-0.0000,-57.1223
95.494856,filtered_pd,0.0006,-82.6714
95.494856,avc,0.0013,-76.7267
96.379348,standard_pd,-0.0000,-57.2023
96.379348,filtered_pd,0.0006,-82.8313
96.379348,avc,0.0012,-76.8860
97.272032,standard_pd,-0.0000,-57.2824
97.272032,filtered_pd,0.0006,-82.9913
97.272032,avc,0.0012,-77.0454
98.172984,standard_pd,-0.0000,-57.3625
98.172984,filtered_pd,0.0006,-83.1513
98.172984,avc,0.0012,-77.2047
99.082281,standard_pd,-0.0000,-57.4426
99.082281,filtered_pd,0.0006,-83.3112
99.082281,avc,0.0012,-77.3641
100.000000,standard_pd,-0.0000,-57.5227
100.000000,filtered_pd,0.0006,-83.4712
100.000000,avc,0.0011,-77.5235
