frequency_hz,method,controller,psd_n2m2_per_hz
28.417969,unshaped,standard_pd,4.307618e-07
28.466797,unshaped,standard_pd,4.256551e-07
28.515625,unshaped,standard_pd,4.267455e-07
28.564453,unshaped,standard_pd,4.269727e-07
28.613281,unshaped,standard_pd,4.237842e-07
28.662109,unshaped,standard_pd,4.235721e-07
28.710938,unshaped,standard_pd,4.263323e-07
28.759766,unshaped,standard_pd,4.239197e-07
28.808594,unshaped,standard_pd,4.175064e-07
28.857422,unshaped,standard_pd,4.194733e-07
28.906250,unshaped,standard_pd,4.241404e-07
28.955078,unshaped,standard_pd,4.198960e-07
29.003906,unshaped,standard_pd,4.124760e-07
29.052734,unshaped,standard_pd,4.136643e-07
29.101563,unshaped,standard_pd,4.171445e-07
29.150391,unshaped,standard_pd,4.140535e-07
29.199219,unshaped,standard_pd,4.100078e-07
29.248047,unshaped,standard_pd,4.113344e-07
29.296875,unshaped,standard_pd,4.114947e-07
29.345703,unshaped,standard_pd,4.063137e-07
29.394531,unshaped,standard_pd,4.067491e-07
29.443359,unshaped,standard_pd,4.122749e-07
29.492188,unshaped,standard_pd,4.096738e-07
29.541016,unshaped,standard_pd,4.020486e-07
29.589844,unshaped,standard_pd,4.017789e-07
29.638672,unshaped,standard_pd,4.074845e-07
29.687500,unshaped,standard_pd,4.057856e-07
29.736328,unshaped,standard_pd,3.984971e-07
29.785156,unshaped,standard_pd,3.984070e-07
29.833984,unshaped,standard_pd,4.012311e-07
29.882813,unshaped,standard_pd,3.981460e-07
29.931641,unshaped,standard_pd,3.948648e-07
29.980469,unshaped,standard_pd,3.977153e-07
30.029297,unshaped,standard_pd,3.974701e-07
30.078125,unshaped,standard_pd,3.919105e-07
30.126953,unshaped,standard_pd,3.909405e-07
30.175781,unshaped,standard_pd,3.968314e-07
30.224609,unshaped,standard_pd,3.970120e-07
30.273438,unshaped,standard_pd,3.888734e-07
30.322266,unshaped,standard_pd,3.868353e-07
30.371094,unshaped,standard_pd,3.914959e-07
30.419922,unshaped,standard_pd,3.909497e-07
30.468750,unshaped,standard_pd,3.864538e-07
30.517578,unshaped,standard_pd,3.853735e-07
30.566406,unshaped,standard_pd,3.865511e-07
30.615234,unshaped,standard_pd,3.832096e-07
30.664063,unshaped,standard_pd,3.809000e-07
30.712891,unshaped,standard_pd,3.842279e-07
30.761719,unshaped,standard_pd,3.851891e-07
30.810547,unshaped,standard_pd,3.792775e-07
30.859375,unshaped,standard_pd,3.773440e-07
30.908203,unshaped,standard_pd,3.820011e-07
30.957031,unshaped,standard_pd,3.828483e-07
31.005859,unshaped,standard_pd,3.778088e-07
31.054688,unshaped,standard_pd,3.749939e-07
31.103516,unshaped,standard_pd,3.769418e-07
31.152344,unshaped,standard_pd,3.767535e-07
31.201172,unshaped,standard_pd,3.737579e-07
31.250000,unshaped,standard_pd,3.743531e-07
31.298828,unshaped,standard_pd,3.737486e-07
31.347656,unshaped,standard_pd,3.694007e-07
31.396484,unshaped,standard_pd,3.680723e-07
31.445313,unshaped,standard_pd,3.719702e-07
31.494141,unshaped,standard_pd,3.730674e-07
31.542969,unshaped,standard_pd,3.682333e-07
31.591797,unshaped,standard_pd,3.657090e-07
31.640625,unshaped,standard_pd,3.683366e-07
31.689453,unshaped,standard_pd,3.692186e-07
31.738281,unshaped,standard_pd,3.661324e-07
31.787109,unshaped,standard_pd,3.655272e-07
31.835938,unshaped,standard_pd,3.653278e-07
31.884766,unshaped,standard_pd,3.623637e-07
31.933594,unshaped,standard_pd,3.613342e-07
31.982422,unshaped,standard_pd,3.633593e-07
32.031250,unshaped,standard_pd,3.629502e-07
32.080078,unshaped,standard_pd,3.577858e-07
32.128906,unshaped,standard_pd,3.559067e-07
32.177734,unshaped,standard_pd,3.604745e-07
32.226563,unshaped,standard_pd,3.612620e-07
32.275391,unshaped,standard_pd,3.573363e-07
32.324219,unshaped,standard_pd,3.557763e-07
32.373047,unshaped,standard_pd,3.572323e-07
32.421875,unshaped,standard_pd,3.559296e-07
32.470703,unshaped,standard_pd,3.545172e-07
32.519531,unshaped,standard_pd,3.560495e-07
32.568359,unshaped,standard_pd,3.560081e-07
32.617188,unshaped,standard_pd,3.506737e-07
32.666016,unshaped,standard_pd,3.481132e-07
32.714844,unshaped,standard_pd,3.526849e-07
32.763672,unshaped,standard_pd,3.534648e-07
32.812500,unshaped,standard_pd,3.475997e-07
32.861328,unshaped,standard_pd,3.457049e-07
32.910156,unshaped,standard_pd,3.491411e-07
32.958984,unshaped,standard_pd,3.501790e-07
33.007813,unshaped,standard_pd,3.464840e-07
33.056641,unshaped,standard_pd,3.462488e-07
33.105469,unshaped,standard_pd,3.480733e-07
33.154297,unshaped,standard_pd,3.451053e-07
33.203125,unshaped,standard_pd,3.424558e-07
33.251953,unshaped,standard_pd,3.460644e-07
33.300781,unshaped,standard_pd,3.474372e-07
33.349609,unshaped,standard_pd,3.409251e-07
33.398438,unshaped,standard_pd,3.370099e-07
33.447266,unshaped,standard_pd,3.411507e-07
33.496094,unshaped,standard_pd,3.441151e-07
33.544922,unshaped,standard_pd,3.394183e-07
33.593750,unshaped,standard_pd,3.362342e-07
33.642578,unshaped,standard_pd,3.394421e-07
33.691406,unshaped,standard_pd,3.393996e-07
33.740234,unshaped,standard_pd,3.362870e-07
33.789063,unshaped,standard_pd,3.373971e-07
33.837891,unshaped,standard_pd,3.396742e-07
33.886719,unshaped,standard_pd,3.363726e-07
33.935547,unshaped,standard_pd,3.318447e-07
33.984375,unshaped,standard_pd,3.350596e-07
34.033203,unshaped,standard_pd,3.384397e-07
34.082031,unshaped,standard_pd,3.334045e-07
34.130859,unshaped,standard_pd,3.278274e-07
34.179688,unshaped,standard_pd,3.309018e-07
34.228516,unshaped,standard_pd,3.339777e-07
34.277344,unshaped,standard_pd,3.310816e-07
34.326172,unshaped,standard_pd,3.287257e-07
34.375000,unshaped,standard_pd,3.302579e-07
34.423828,unshaped,standard_pd,3.301021e-07
34.472656,unshaped,standard_pd,3.269395e-07
34.521484,unshaped,standard_pd,3.282881e-07
34.570313,unshaped,standard_pd,3.320820e-07
34.619141,unshaped,standard_pd,3.284250e-07
34.667969,unshaped,standard_pd,3.232845e-07
34.716797,unshaped,standard_pd,3.247619e-07
34.765625,unshaped,standard_pd,3.285162e-07
34.814453,unshaped,standard_pd,3.259498e-07
34.863281,unshaped,standard_pd,3.214143e-07
34.912109,unshaped,standard_pd,3.220879e-07
34.960938,unshaped,standard_pd,3.240057e-07
35.009766,unshaped,standard_pd,3.222378e-07
35.058594,unshaped,standard_pd,3.213210e-07
35.107422,unshaped,standard_pd,3.230721e-07
35.156250,unshaped,standard_pd,3.213446e-07
35.205078,unshaped,standard_pd,3.184223e-07
35.253906,unshaped,standard_pd,3.203180e-07
35.302734,unshaped,standard_pd,3.233918e-07
35.351563,unshaped,standard_pd,3.213519e-07
35.400391,unshaped,standard_pd,3.161017e-07
35.449219,unshaped,standard_pd,3.163158e-07
35.498047,unshaped,standard_pd,3.188873e-07
35.546875,unshaped,standard_pd,3.175161e-07
35.595703,unshaped,standard_pd,3.156772e-07
35.644531,unshaped,standard_pd,3.156471e-07
35.693359,unshaped,standard_pd,3.147995e-07
35.742188,unshaped,standard_pd,3.130005e-07
35.791016,unshaped,standard_pd,3.143349e-07
35.839844,unshaped,standard_pd,3.164184e-07
35.888672,unshaped,standard_pd,3.144490e-07
35.937500,unshaped,standard_pd,3.107507e-07
35.986328,unshaped,standard_pd,3.123327e-07
36.035156,unshaped,standard_pd,3.155548e-07
36.083984,unshaped,standard_pd,3.132177e-07
36.132813,unshaped,standard_pd,3.100045e-07
36.181641,unshaped,standard_pd,3.101073e-07
36.230469,unshaped,standard_pd,3.101484e-07
36.279297,unshaped,standard_pd,3.091054e-07
36.328125,unshaped,standard_pd,3.089095e-07
36.376953,unshaped,standard_pd,3.104526e-07
36.425781,unshaped,standard_pd,3.077863e-07
36.474609,unshaped,standard_pd,3.041917e-07
36.523438,unshaped,standard_pd,3.066120e-07
36.572266,unshaped,standard_pd,3.107045e-07
36.621094,unshaped,standard_pd,3.082826e-07
36.669922,unshaped,standard_pd,3.041728e-07
36.718750,unshaped,standard_pd,3.052994e-07
36.767578,unshaped,standard_pd,3.075705e-07
36.816406,unshaped,standard_pd,3.057855e-07
36.865234,unshaped,standard_pd,3.035778e-07
36.914063,unshaped,standard_pd,3.048074e-07
36.962891,unshaped,standard_pd,3.041488e-07
37.011719,unshaped,standard_pd,3.004562e-07
37.060547,unshaped,standard_pd,3.016378e-07
37.109375,unshaped,standard_pd,3.049777e-07
37.158203,unshaped,standard_pd,3.025574e-07
37.207031,unshaped,standard_pd,2.974677e-07
37.255859,unshaped,standard_pd,2.989502e-07
37.304688,unshaped,standard_pd,3.042053e-07
37.353516,unshaped,standard_pd,3.028578e-07
37.402344,unshaped,standard_pd,2.983603e-07
37.451172,unshaped,standard_pd,2.989554e-07
37.500000,unshaped,standard_pd,3.009007e-07
37.548828,unshaped,standard_pd,2.983466e-07
37.597656,unshaped,standard_pd,2.973174e-07
37.646484,unshaped,standard_pd,2.997925e-07
37.695313,unshaped,standard_pd,2.988340e-07
37.744141,unshaped,standard_pd,2.938512e-07
37.792969,unshaped,standard_pd,2.934372e-07
37.841797,unshaped,standard_pd,2.988033e-07
37.890625,unshaped,standard_pd,2.983412e-07
37.939453,unshaped,standard_pd,2.924377e-07
37.988281,unshaped,standard_pd,2.927275e-07
38.037109,unshaped,standard_pd,2.969851e-07
38.085938,unshaped,standard_pd,2.969679e-07
38.134766,unshaped,standard_pd,2.934314e-07
38.183594,unshaped,standard_pd,2.936426e-07
38.232422,unshaped,standard_pd,2.948646e-07
38.281250,unshaped,standard_pd,2.922610e-07
38.330078,unshaped,standard_pd,2.907812e-07
38.378906,unshaped,standard_pd,2.942741e-07
38.427734,unshaped,standard_pd,2.942987e-07
38.476563,unshaped,standard_pd,2.885201e-07
38.525391,unshaped,standard_pd,2.871422e-07
38.574219,unshaped,standard_pd,2.916580e-07
38.623047,unshaped,standard_pd,2.931222e-07
38.671875,unshaped,standard_pd,2.894195e-07
38.720703,unshaped,standard_pd,2.876182e-07
38.769531,unshaped,standard_pd,2.905026e-07
38.818359,unshaped,standard_pd,2.903274e-07
38.867188,unshaped,standard_pd,2.884522e-07
38.916016,unshaped,standard_pd,2.894912e-07
38.964844,unshaped,standard_pd,2.898547e-07
39.013672,unshaped,standard_pd,2.866563e-07
39.062500,unshaped,standard_pd,2.851831e-07
39.111328,unshaped,standard_pd,2.882422e-07
39.160156,unshaped,standard_pd,2.891125e-07
39.208984,unshaped,standard_pd,2.848173e-07
39.257813,unshaped,standard_pd,2.822745e-07
39.306641,unshaped,standard_pd,2.854150e-07
39.355469,unshaped,standard_pd,2.872146e-07
39.404297,unshaped,standard_pd,2.852698e-07
39.453125,unshaped,standard_pd,2.847762e-07
39.501953,unshaped,standard_pd,2.849016e-07
39.550781,unshaped,standard_pd,2.838003e-07
39.599609,unshaped,standard_pd,2.833861e-07
39.648438,unshaped,standard_pd,2.854120e-07
39.697266,unshaped,standard_pd,2.860521e-07
39.746094,unshaped,standard_pd,2.818437e-07
39.794922,unshaped,standard_pd,2.800297e-07
39.843750,unshaped,standard_pd,2.826968e-07
39.892578,unshaped,standard_pd,2.836268e-07
39.941406,unshaped,standard_pd,2.807336e-07
39.990234,unshaped,standard_pd,2.795539e-07
40.039063,unshaped,standard_pd,2.806083e-07
40.087891,unshaped,standard_pd,2.807718e-07
40.136719,unshaped,standard_pd,2.804230e-07
40.185547,unshaped,standard_pd,2.816179e-07
40.234375,unshaped,standard_pd,2.816497e-07
40.283203,unshaped,standard_pd,2.782934e-07
40.332031,unshaped,standard_pd,2.776970e-07
40.380859,unshaped,standard_pd,2.816794e-07
40.429688,unshaped,standard_pd,2.818392e-07
40.478516,unshaped,standard_pd,2.778360e-07
40.527344,unshaped,standard_pd,2.757143e-07
40.576172,unshaped,standard_pd,2.778183e-07
40.625000,unshaped,standard_pd,2.783515e-07
40.673828,unshaped,standard_pd,2.763934e-07
40.722656,unshaped,standard_pd,2.767832e-07
40.771484,unshaped,standard_pd,2.777091e-07
40.820313,unshaped,standard_pd,2.753678e-07
40.869141,unshaped,standard_pd,2.745013e-07
40.917969,unshaped,standard_pd,2.781423e-07
40.966797,unshaped,standard_pd,2.790873e-07
41.015625,unshaped,standard_pd,2.747487e-07
41.064453,unshaped,standard_pd,2.728240e-07
41.113281,unshaped,standard_pd,2.765742e-07
41.162109,unshaped,standard_pd,2.784674e-07
41.210938,unshaped,standard_pd,2.739474e-07
41.259766,unshaped,standard_pd,2.719886e-07
41.308594,unshaped,standard_pd,2.741320e-07
41.357422,unshaped,standard_pd,2.736424e-07
41.406250,unshaped,standard_pd,2.719740e-07
41.455078,unshaped,standard_pd,2.735086e-07
41.503906,unshaped,standard_pd,2.752823e-07
41.552734,unshaped,standard_pd,2.717955e-07
41.601563,unshaped,standard_pd,2.691689e-07
41.650391,unshaped,standard_pd,2.733199e-07
41.699219,unshaped,standard_pd,2.768052e-07
41.748047,unshaped,standard_pd,2.724985e-07
41.796875,unshaped,standard_pd,2.690839e-07
41.845703,unshaped,standard_pd,2.720018e-07
41.894531,unshaped,standard_pd,2.736951e-07
41.943359,unshaped,standard_pd,2.708359e-07
41.992188,unshaped,standard_pd,2.692414e-07
42.041016,unshaped,standard_pd,2.708876e-07
42.089844,unshaped,standard_pd,2.703320e-07
42.138672,unshaped,standard_pd,2.673174e-07
42.187500,unshaped,standard_pd,2.697100e-07
42.236328,unshaped,standard_pd,2.726606e-07
42.285156,unshaped,standard_pd,2.695015e-07
42.333984,unshaped,standard_pd,2.656470e-07
42.382813,unshaped,standard_pd,2.686576e-07
42.431641,unshaped,standard_pd,2.728840e-07
42.480469,unshaped,standard_pd,2.707094e-07
42.529297,unshaped,standard_pd,2.667876e-07
42.578125,unshaped,standard_pd,2.677385e-07
42.626953,unshaped,standard_pd,2.693462e-07
42.675781,unshaped,standard_pd,2.672108e-07
42.724609,unshaped,standard_pd,2.667693e-07
42.773438,unshaped,standard_pd,2.687319e-07
42.822266,unshaped,standard_pd,2.670173e-07
42.871094,unshaped,standard_pd,2.641883e-07
42.919922,unshaped,standard_pd,2.654602e-07
42.968750,unshaped,standard_pd,2.693204e-07
43.017578,unshaped,standard_pd,2.679278e-07
43.066406,unshaped,standard_pd,2.637919e-07
43.115234,unshaped,standard_pd,2.651587e-07
43.164063,unshaped,standard_pd,2.683386e-07
43.212891,unshaped,standard_pd,2.675668e-07
43.261719,unshaped,standard_pd,2.653255e-07
43.310547,unshaped,standard_pd,2.653060e-07
43.359375,unshaped,standard_pd,2.650025e-07
43.408203,unshaped,standard_pd,2.636640e-07
43.457031,unshaped,standard_pd,2.643377e-07
43.505859,unshaped,standard_pd,2.663765e-07
43.554688,unshaped,standard_pd,2.647382e-07
43.603516,unshaped,standard_pd,2.610257e-07
43.652344,unshaped,standard_pd,2.624240e-07
43.701172,unshaped,standard_pd,2.658136e-07
43.750000,unshaped,standard_pd,2.652013e-07
43.798828,unshaped,standard_pd,2.632299e-07
43.847656,unshaped,standard_pd,2.630603e-07
43.896484,unshaped,standard_pd,2.642483e-07
43.945313,unshaped,standard_pd,2.635298e-07
43.994141,unshaped,standard_pd,2.634529e-07
44.042969,unshaped,standard_pd,2.642786e-07
44.091797,unshaped,standard_pd,2.623719e-07
44.140625,unshaped,standard_pd,2.597780e-07
44.189453,unshaped,standard_pd,2.616658e-07
44.238281,unshaped,standard_pd,2.643594e-07
44.287109,unshaped,standard_pd,2.623195e-07
44.335938,unshaped,standard_pd,2.591525e-07
44.384766,unshaped,standard_pd,2.600530e-07
44.433594,unshaped,standard_pd,2.626194e-07
44.482422,unshaped,standard_pd,2.625160e-07
44.531250,unshaped,standard_pd,2.614692e-07
44.580078,unshaped,standard_pd,2.626775e-07
44.628906,unshaped,standard_pd,2.613351e-07
44.677734,unshaped,standard_pd,2.591805e-07
44.726563,unshaped,standard_pd,2.608812e-07
44.775391,unshaped,standard_pd,2.634628e-07
44.824219,unshaped,standard_pd,2.611986e-07
44.873047,unshaped,standard_pd,2.570142e-07
44.921875,unshaped,standard_pd,2.583236e-07
44.970703,unshaped,standard_pd,2.618810e-07
45.019531,unshaped,standard_pd,2.604716e-07
45.068359,unshaped,standard_pd,2.575134e-07
45.117188,unshaped,standard_pd,2.589224e-07
45.166016,unshaped,standard_pd,2.604666e-07
45.214844,unshaped,standard_pd,2.590676e-07
45.263672,unshaped,standard_pd,2.594515e-07
45.312500,unshaped,standard_pd,2.616103e-07
45.361328,unshaped,standard_pd,2.604346e-07
45.410156,unshaped,standard_pd,2.562741e-07
45.458984,unshaped,standard_pd,2.571922e-07
45.507813,unshaped,standard_pd,2.621457e-07
45.556641,unshaped,standard_pd,2.605126e-07
45.605469,unshaped,standard_pd,2.555258e-07
45.654297,unshaped,standard_pd,2.556777e-07
45.703125,unshaped,standard_pd,2.590790e-07
45.751953,unshaped,standard_pd,2.585634e-07
45.800781,unshaped,standard_pd,2.564164e-07
45.849609,unshaped,standard_pd,2.578598e-07
45.898438,unshaped,standard_pd,2.592798e-07
45.947266,unshaped,standard_pd,2.566632e-07
45.996094,unshaped,standard_pd,2.562325e-07
46.044922,unshaped,standard_pd,2.603139e-07
46.093750,unshaped,standard_pd,2.600981e-07
46.142578,unshaped,standard_pd,2.550587e-07
46.191406,unshaped,standard_pd,2.546986e-07
46.240234,unshaped,standard_pd,2.589339e-07
46.289063,unshaped,standard_pd,2.597137e-07
46.337891,unshaped,standard_pd,2.549540e-07
46.386719,unshaped,standard_pd,2.539566e-07
46.435547,unshaped,standard_pd,2.567721e-07
46.484375,unshaped,standard_pd,2.565408e-07
46.533203,unshaped,standard_pd,2.553072e-07
46.582031,unshaped,standard_pd,2.572608e-07
46.630859,unshaped,standard_pd,2.581498e-07
46.679688,unshaped,standard_pd,2.550420e-07
46.728516,unshaped,standard_pd,2.540860e-07
46.777344,unshaped,standard_pd,2.580261e-07
46.826172,unshaped,standard_pd,2.595493e-07
46.875000,unshaped,standard_pd,2.552993e-07
46.923828,unshaped,standard_pd,2.530640e-07
46.972656,unshaped,standard_pd,2.563311e-07
47.021484,unshaped,standard_pd,2.570999e-07
47.070313,unshaped,standard_pd,2.547732e-07
47.119141,unshaped,standard_pd,2.540501e-07
47.167969,unshaped,standard_pd,2.550303e-07
47.216797,unshaped,standard_pd,2.546504e-07
47.265625,unshaped,standard_pd,2.539286e-07
47.314453,unshaped,standard_pd,2.565063e-07
47.363281,unshaped,standard_pd,2.575382e-07
47.412109,unshaped,standard_pd,2.541483e-07
47.460938,unshaped,standard_pd,2.527069e-07
47.509766,unshaped,standard_pd,2.561046e-07
47.558594,unshaped,standard_pd,2.579080e-07
47.607422,unshaped,standard_pd,2.554481e-07
47.656250,unshaped,standard_pd,2.533800e-07
47.705078,unshaped,standard_pd,2.539470e-07
47.753906,unshaped,standard_pd,2.544159e-07
47.802734,unshaped,standard_pd,2.537878e-07
47.851563,unshaped,standard_pd,2.546197e-07
47.900391,unshaped,standard_pd,2.551469e-07
47.949219,unshaped,standard_pd,2.525876e-07
47.998047,unshaped,standard_pd,2.526465e-07
48.046875,unshaped,standard_pd,2.555407e-07
48.095703,unshaped,standard_pd,2.566773e-07
48.144531,unshaped,standard_pd,2.539480e-07
48.193359,unshaped,standard_pd,2.525365e-07
48.242188,unshaped,standard_pd,2.548110e-07
48.291016,unshaped,standard_pd,2.558884e-07
48.339844,unshaped,standard_pd,2.544054e-07
48.388672,unshaped,standard_pd,2.540507e-07
48.437500,unshaped,standard_pd,2.539551e-07
48.486328,unshaped,standard_pd,2.519216e-07
48.535156,unshaped,standard_pd,2.518745e-07
48.583984,unshaped,standard_pd,2.550928e-07
48.632813,unshaped,standard_pd,2.556007e-07
48.681641,unshaped,standard_pd,2.522536e-07
48.730469,unshaped,standard_pd,2.507475e-07
48.779297,unshaped,standard_pd,2.546443e-07
48.828125,unshaped,standard_pd,2.564139e-07
48.876953,unshaped,standard_pd,2.535898e-07
48.925781,unshaped,standard_pd,2.530821e-07
48.974609,unshaped,standard_pd,2.545696e-07
49.023438,unshaped,standard_pd,2.540057e-07
49.072266,unshaped,standard_pd,2.527092e-07
49.121094,unshaped,standard_pd,2.542003e-07
49.169922,unshaped,standard_pd,2.549660e-07
49.218750,unshaped,standard_pd,2.515351e-07
49.267578,unshaped,standard_pd,2.498896e-07
49.316406,unshaped,standard_pd,2.541665e-07
49.365234,unshaped,standard_pd,2.564990e-07
49.414063,unshaped,standard_pd,2.523070e-07
49.462891,unshaped,standard_pd,2.503454e-07
49.511719,unshaped,standard_pd,2.536760e-07
49.560547,unshaped,standard_pd,2.555683e-07
49.609375,unshaped,standard_pd,2.538818e-07
49.658203,unshaped,standard_pd,2.532798e-07
49.707031,unshaped,standard_pd,2.552421e-07
49.755859,unshaped,standard_pd,2.532892e-07
49.804688,unshaped,standard_pd,2.507597e-07
49.853516,unshaped,standard_pd,2.535655e-07
49.902344,unshaped,standard_pd,2.561785e-07
49.951172,unshaped,standard_pd,2.525866e-07
50.000000,unshaped,standard_pd,1.246353e-07
0.000000,unshaped,filtered_pd,1.931132e-03
0.048828,unshaped,filtered_pd,4.898705e-03
0.097656,unshaped,filtered_pd,9.041076e-03
0.146484,unshaped,filtered_pd,1.817488e-02
0.195313,unshaped,filtered_pd,3.550210e-02
0.244141,unshaped,filtered_pd,6.404477e-02
0.292969,unshaped,filtered_pd,1.461308e-01
0.341797,unshaped,filtered_pd,5.418485e-01
0.390625,unshaped,filtered_pd,1.310672e+00
0.439453,unshaped,filtered_pd,1.521413e+00
0.488281,unshaped,filtered_pd,3.351848e-01
0.537109,unshaped,filtered_pd,8.274306e-02
0.585938,unshaped,filtered_pd,3.469841e-02
0.634766,unshaped,filtered_pd,1.403211e-02
0.683594,unshaped,filtered_pd,6.786960e-03
0.732422,unshaped,filtered_pd,3.191144e-03
0.781250,unshaped,filtered_pd,1.387911e-03
0.830078,unshaped,filtered_pd,5.594202e-04
0.878906,unshaped,filtered_pd,4.746981e-04
0.927734,unshaped,filtered_pd,7.665758e-04
0.976563,unshaped,filtered_pd,1.439467e-03
1.025391,unshaped,filtered_pd,2.552914e-03
1.074219,unshaped,filtered_pd,4.136718e-03
1.123047,unshaped,filtered_pd,6.219924e-03
1.171875,unshaped,filtered_pd,9.306006e-03
1.220703,unshaped,filtered_pd,1.418236e-02
1.269531,unshaped,filtered_pd,2.166110e-02
1.318359,unshaped,filtered_pd,3.264669e-02
1.367188,unshaped,filtered_pd,5.245418e-02
1.416016,unshaped,filtered_pd,8.545161e-02
1.464844,unshaped,filtered_pd,1.112946e-01
1.513672,unshaped,filtered_pd,1.243846e-01
1.562500,unshaped,filtered_pd,9.812567e-02
1.611328,unshaped,filtered_pd,6.478883e-02
1.660156,unshaped,filtered_pd,4.488201e-02
1.708984,unshaped,filtered_pd,3.060145e-02
1.757813,unshaped,filtered_pd,2.149885e-02
1.806641,unshaped,filtered_pd,1.608815e-02
1.855469,unshaped,filtered_pd,1.245704e-02
1.904297,unshaped,filtered_pd,9.728360e-03
1.953125,unshaped,filtered_pd,7.765234e-03
2.001953,unshaped,filtered_pd,6.381054e-03
2.050781,unshaped,filtered_pd,5.329895e-03
2.099609,unshaped,filtered_pd,4.458653e-03
2.148438,unshaped,filtered_pd,3.768030e-03
2.197266,unshaped,filtered_pd,3.248401e-03
2.246094,unshaped,filtered_pd,2.825698e-03
2.294922,unshaped,filtered_pd,2.449070e-03
2.343750,unshaped,filtered_pd,2.136370e-03
2.392578,unshaped,filtered_pd,1.896720e-03
2.441406,unshaped,filtered_pd,1.690019e-03
2.490234,unshaped,filtered_pd,1.495712e-03
2.539063,unshaped,filtered_pd,1.332623e-03
2.587891,unshaped,filtered_pd,1.206967e-03
2.636719,unshaped,filtered_pd,1.091740e-03
2.685547,unshaped,filtered_pd,9.795750e-04
2.734375,unshaped,filtered_pd,8.870490e-04
2.783203,unshaped,filtered_pd,8.149088e-04
2.832031,unshaped,filtered_pd,7.442476e-04
2.880859,unshaped,filtered_pd,6.747147e-04
2.929688,unshaped,filtered_pd,6.192154e-04
2.978516,unshaped,filtered_pd,5.745169e-04
3.027344,unshaped,filtered_pd,5.279366e-04
3.076172,unshaped,filtered_pd,4.828822e-04
3.125000,unshaped,filtered_pd,4.483469e-04
3.173828,unshaped,filtered_pd,4.187073e-04
3.222656,unshaped,filtered_pd,3.863812e-04
3.271484,unshaped,filtered_pd,3.564664e-04
3.320313,unshaped,filtered_pd,3.341257e-04
3.369141,unshaped,filtered_pd,3.131473e-04
3.417969,unshaped,filtered_pd,2.900135e-04
3.466797,unshaped,filtered_pd,2.699154e-04
3.515625,unshaped,filtered_pd,2.548499e-04
3.564453,unshaped,filtered_pd,2.392847e-04
3.613281,unshaped,filtered_pd,2.224116e-04
3.662109,unshaped,filtered_pd,2.087811e-04
3.710938,unshaped,filtered_pd,1.980720e-04
3.759766,unshaped,filtered_pd,1.861045e-04
3.808594,unshaped,filtered_pd,1.737554e-04
3.857422,unshaped,filtered_pd,1.644111e-04
3.906250,unshaped,filtered_pd,1.564428e-04
3.955078,unshaped,filtered_pd,1.470195e-04
4.003906,unshaped,filtered_pd,1.379643e-04
4.052734,unshaped,filtered_pd,1.314491e-04
4.101563,unshaped,filtered_pd,1.252066e-04
4.150391,unshaped,filtered_pd,1.177026e-04
4.199219,unshaped,filtered_pd,1.111640e-04
4.248047,unshaped,filtered_pd,1.065022e-04
4.296875,unshaped,filtered_pd,1.013753e-04
4.345703,unshaped,filtered_pd,9.542039e-05
4.394531,unshaped,filtered_pd,9.072637e-05
4.443359,unshaped,filtered_pd,8.721380e-05
4.492188,unshaped,filtered_pd,8.289735e-05
4.541016,unshaped,filtered_pd,7.825508e-05
4.589844,unshaped,filtered_pd,7.492940e-05
4.638672,unshaped,filtered_pd,7.208937e-05
4.687500,unshaped,filtered_pd,6.843261e-05
4.736328,unshaped,filtered_pd,6.487498e-05
4.785156,unshaped,filtered_pd,6.245090e-05
4.833984,unshaped,filtered_pd,6.005741e-05
4.882813,unshaped,filtered_pd,5.699660e-05
4.931641,unshaped,filtered_pd,5.432646e-05
4.980469,unshaped,filtered_pd,5.251053e-05
5.029297,unshaped,filtered_pd,5.041997e-05
5.078125,unshaped,filtered_pd,4.786174e-05
5.126953,unshaped,filtered_pd,4.588738e-05
5.175781,unshaped,filtered_pd,4.445652e-05
5.224609,unshaped,filtered_pd,4.259933e-05
5.273438,unshaped,filtered_pd,4.052501e-05
5.322266,unshaped,filtered_pd,3.908716e-05
5.371094,unshaped,filtered_pd,3.789606e-05
5.419922,unshaped,filtered_pd,3.621118e-05
5.468750,unshaped,filtered_pd,3.456862e-05
5.517578,unshaped,filtered_pd,3.352560e-05
5.566406,unshaped,filtered_pd,3.245241e-05
5.615234,unshaped,filtered_pd,3.097567e-05
5.664063,unshaped,filtered_pd,2.973312e-05
5.712891,unshaped,filtered_pd,2.893557e-05
5.761719,unshaped,filtered_pd,2.792662e-05
5.810547,unshaped,filtered_pd,2.666320e-05
5.859375,unshaped,filtered_pd,2.573621e-05
5.908203,unshaped,filtered_pd,2.508087e-05
5.957031,unshaped,filtered_pd,2.414633e-05
6.005859,unshaped,filtered_pd,2.310568e-05
6.054688,unshaped,filtered_pd,2.242502e-05
6.103516,unshaped,filtered_pd,2.183634e-05
6.152344,unshaped,filtered_pd,2.097910e-05
6.201172,unshaped,filtered_pd,2.013534e-05
6.250000,unshaped,filtered_pd,1.962390e-05
6.298828,unshaped,filtered_pd,1.909188e-05
6.347656,unshaped,filtered_pd,1.831117e-05
6.396484,unshaped,filtered_pd,1.765893e-05
6.445313,unshaped,filtered_pd,1.726522e-05
