frequency_hz,method,controller,psd_disp_m2_per_hz
31.494141,fourth,standard_pd,1.356754e-16
31.542969,fourth,standard_pd,2.412835e-16
31.591797,fourth,standard_pd,2.541395e-16
31.640625,fourth,standard_pd,1.845288e-16
31.689453,fourth,standard_pd,8.121664e-17
31.738281,fourth,standard_pd,2.382591e-17
31.787109,fourth,standard_pd,1.060567e-16
31.835938,fourth,standard_pd,1.756237e-16
31.884766,fourth,standard_pd,1.654875e-16
31.933594,fourth,standard_pd,3.400221e-16
31.982422,fourth,standard_pd,4.044375e-16
32.031250,fourth,standard_pd,3.559062e-16
32.080078,fourth,standard_pd,3.994861e-16
32.128906,fourth,standard_pd,4.997680e-16
32.177734,fourth,standard_pd,4.125675e-16
32.226563,fourth,standard_pd,1.709020e-16
32.275391,fourth,standard_pd,4.664573e-17
32.324219,fourth,standard_pd,1.056872e-16
32.373047,fourth,standard_pd,1.628431e-16
32.421875,fourth,standard_pd,1.313083e-16
32.470703,fourth,standard_pd,6.335037e-17
32.519531,fourth,standard_pd,1.595298e-17
32.568359,fourth,standard_pd,6.442197e-17
32.617188,fourth,standard_pd,1.891737e-16
32.666016,fourth,standard_pd,2.348444e-16
32.714844,fourth,standard_pd,2.686172e-16
32.763672,fourth,standard_pd,4.451851e-16
32.812500,fourth,standard_pd,4.402220e-16
32.861328,fourth,standard_pd,3.295743e-16
32.910156,fourth,standard_pd,3.182123e-16
32.958984,fourth,standard_pd,3.484672e-16
33.007813,fourth,standard_pd,2.343795e-16
33.056641,fourth,standard_pd,6.027759e-17
33.105469,fourth,standard_pd,2.742505e-17
33.154297,fourth,standard_pd,9.637821e-17
33.203125,fourth,standard_pd,1.100410e-16
33.251953,fourth,standard_pd,5.765204e-17
33.300781,fourth,standard_pd,1.848865e-17
33.349609,fourth,standard_pd,4.045579e-17
33.398438,fourth,standard_pd,1.625060e-16
33.447266,fourth,standard_pd,2.862999e-16
33.496094,fourth,standard_pd,2.894024e-16
33.544922,fourth,standard_pd,3.346120e-16
33.593750,fourth,standard_pd,4.627142e-16
33.642578,fourth,standard_pd,3.795007e-16
33.691406,fourth,standard_pd,2.339739e-16
33.740234,fourth,standard_pd,1.973887e-16
33.789063,fourth,standard_pd,1.880524e-16
33.837891,fourth,standard_pd,9.055681e-17
33.886719,fourth,standard_pd,1.470328e-17
33.935547,fourth,standard_pd,6.165451e-17
33.984375,fourth,standard_pd,1.144116e-16
34.033203,fourth,standard_pd,8.608840e-17
34.082031,fourth,standard_pd,3.853754e-17
34.130859,fourth,standard_pd,4.117539e-17
34.179688,fourth,standard_pd,1.110532e-16
34.228516,fourth,standard_pd,2.567151e-16
34.277344,fourth,standard_pd,3.481812e-16
34.326172,fourth,standard_pd,3.014630e-16
34.375000,fourth,standard_pd,3.291568e-16
34.423828,fourth,standard_pd,3.898013e-16
34.472656,fourth,standard_pd,2.602946e-16
34.521484,fourth,standard_pd,1.203784e-16
34.570313,fourth,standard_pd,8.380320e-17
34.619141,fourth,standard_pd,6.810118e-17
34.667969,fourth,standard_pd,2.248661e-17
34.716797,fourth,standard_pd,4.087169e-17
34.765625,fourth,standard_pd,1.293436e-16
34.814453,fourth,standard_pd,1.483754e-16
34.863281,fourth,standard_pd,8.964025e-17
34.912109,fourth,standard_pd,5.493537e-17
34.960938,fourth,standard_pd,8.929474e-17
35.009766,fourth,standard_pd,1.815480e-16
35.058594,fourth,standard_pd,3.091228e-16
35.107422,fourth,standard_pd,3.431755e-16
35.156250,fourth,standard_pd,2.538968e-16
35.205078,fourth,standard_pd,2.649196e-16
35.253906,fourth,standard_pd,2.682783e-16
35.302734,fourth,standard_pd,1.299598e-16
35.351563,fourth,standard_pd,3.439911e-17
35.400391,fourth,standard_pd,2.310779e-17
35.449219,fourth,standard_pd,1.789644e-17
35.498047,fourth,standard_pd,2.639506e-17
35.546875,fourth,standard_pd,1.146903e-16
35.595703,fourth,standard_pd,2.074189e-16
35.644531,fourth,standard_pd,1.776445e-16
35.693359,fourth,standard_pd,9.637955e-17
35.742188,fourth,standard_pd,8.094323e-17
35.791016,fourth,standard_pd,1.329195e-16
35.839844,fourth,standard_pd,2.150564e-16
35.888672,fourth,standard_pd,2.962074e-16
35.937500,fourth,standard_pd,2.775757e-16
35.986328,fourth,standard_pd,1.704509e-16
36.035156,fourth,standard_pd,1.726090e-16
36.083984,fourth,standard_pd,1.443297e-16
36.132813,fourth,standard_pd,4.027461e-17
36.181641,fourth,standard_pd,9.295743e-18
36.230469,fourth,standard_pd,2.301270e-17
36.279297,fourth,standard_pd,3.036172e-17
36.328125,fourth,standard_pd,8.179167e-17
36.376953,fourth,standard_pd,1.991190e-16
36.425781,fourth,standard_pd,2.584995e-16
36.474609,fourth,standard_pd,1.828311e-16
36.523438,fourth,standard_pd,9.537648e-17
36.572266,fourth,standard_pd,9.462907e-17
36.621094,fourth,standard_pd,1.453229e-16
36.669922,fourth,standard_pd,2.020921e-16
36.718750,fourth,standard_pd,2.327870e-16
36.767578,fourth,standard_pd,1.773168e-16
36.816406,fourth,standard_pd,8.223230e-17
36.865234,fourth,standard_pd,9.562965e-17
36.914063,fourth,standard_pd,6.236464e-17
36.962891,fourth,standard_pd,1.161197e-17
37.011719,fourth,standard_pd,4.326574e-17
37.060547,fourth,standard_pd,7.226580e-17
37.109375,fourth,standard_pd,7.918861e-17
37.158203,fourth,standard_pd,1.452001e-16
37.207031,fourth,standard_pd,2.558120e-16
37.255859,fourth,standard_pd,2.662597e-16
37.304688,fourth,standard_pd,1.567352e-16
37.353516,fourth,standard_pd,7.606237e-17
37.402344,fourth,standard_pd,8.901601e-17
37.451172,fourth,standard_pd,1.287991e-16
37.500000,fourth,standard_pd,1.526666e-16
37.548828,fourth,standard_pd,1.436036e-16
37.597656,fourth,standard_pd,8.237539e-17
37.646484,fourth,standard_pd,2.622663e-17
37.695313,fourth,standard_pd,5.838203e-17
37.744141,fourth,standard_pd,3.613060e-17
37.792969,fourth,standard_pd,4.273462e-17
37.841797,fourth,standard_pd,1.146013e-16
37.890625,fourth,standard_pd,1.342658e-16
37.939453,fourth,standard_pd,1.266612e-16
37.988281,fourth,standard_pd,1.862418e-16
38.037109,fourth,standard_pd,2.639666e-16
38.085938,fourth,standard_pd,2.243439e-16
38.134766,fourth,standard_pd,1.069007e-16
38.183594,fourth,standard_pd,4.906375e-17
38.232422,fourth,standard_pd,6.942140e-17
38.281250,fourth,standard_pd,9.215437e-17
38.330078,fourth,standard_pd,9.214164e-17
38.378906,fourth,standard_pd,6.526564e-17
38.427734,fourth,standard_pd,2.111285e-17
38.476563,fourth,standard_pd,1.592698e-17
38.525391,fourth,standard_pd,6.840808e-17
38.574219,fourth,standard_pd,5.940043e-17
38.623047,fourth,standard_pd,1.037525e-16
38.671875,fourth,standard_pd,1.850719e-16
38.720703,fourth,standard_pd,1.788559e-16
38.769531,fourth,standard_pd,1.469423e-16
38.818359,fourth,standard_pd,1.839558e-16
38.867188,fourth,standard_pd,2.227266e-16
38.916016,fourth,standard_pd,1.529709e-16
38.964844,fourth,standard_pd,5.245704e-17
39.013672,fourth,standard_pd,2.435757e-17
39.062500,fourth,standard_pd,4.936677e-17
39.111328,fourth,standard_pd,5.739471e-17
39.160156,fourth,standard_pd,4.313904e-17
39.208984,fourth,standard_pd,1.748738e-17
39.257813,fourth,standard_pd,7.443311e-18
39.306641,fourth,standard_pd,4.969248e-17
39.355469,fourth,standard_pd,1.075137e-16
39.404297,fourth,standard_pd,1.032359e-16
39.453125,fourth,standard_pd,1.629149e-16
39.501953,fourth,standard_pd,2.252150e-16
39.550781,fourth,standard_pd,1.827203e-16
39.599609,fourth,standard_pd,1.296674e-16
39.648438,fourth,standard_pd,1.454828e-16
39.697266,fourth,standard_pd,1.518022e-16
39.746094,fourth,standard_pd,7.578207e-17
39.794922,fourth,standard_pd,1.450811e-17
39.843750,fourth,standard_pd,1.828207e-17
39.892578,fourth,standard_pd,4.006981e-17
39.941406,fourth,standard_pd,3.540322e-17
39.990234,fourth,standard_pd,2.030315e-17
40.039063,fourth,standard_pd,9.442576e-18
40.087891,fourth,standard_pd,3.203968e-17
40.136719,fourth,standard_pd,1.034707e-16
40.185547,fourth,standard_pd,1.510920e-16
40.234375,fourth,standard_pd,1.402848e-16
40.283203,fourth,standard_pd,1.907457e-16
40.332031,fourth,standard_pd,2.183937e-16
40.380859,fourth,standard_pd,1.482801e-16
40.429688,fourth,standard_pd,8.633465e-17
40.478516,fourth,standard_pd,8.773838e-17
40.527344,fourth,standard_pd,7.829378e-17
40.576172,fourth,standard_pd,2.186823e-17
40.625000,fourth,standard_pd,7.335875e-18
40.673828,fourth,standard_pd,3.295564e-17
40.722656,fourth,standard_pd,4.598271e-17
40.771484,fourth,standard_pd,3.325465e-17
40.820313,fourth,standard_pd,2.261338e-17
40.869141,fourth,standard_pd,2.869239e-17
40.917969,fourth,standard_pd,7.513390e-17
40.966797,fourth,standard_pd,1.524535e-16
41.015625,fourth,standard_pd,1.728661e-16
41.064453,fourth,standard_pd,1.485739e-16
41.113281,fourth,standard_pd,1.795222e-16
41.162109,fourth,standard_pd,1.716941e-16
41.210938,fourth,standard_pd,9.020169e-17
41.259766,fourth,standard_pd,3.785567e-17
41.308594,fourth,standard_pd,3.836295e-17
41.357422,fourth,standard_pd,2.746097e-17
41.406250,fourth,standard_pd,3.592922e-18
41.455078,fourth,standard_pd,3.189393e-17
41.503906,fourth,standard_pd,6.559906e-17
41.552734,fourth,standard_pd,6.178990e-17
41.601563,fourth,standard_pd,4.263827e-17
41.650391,fourth,standard_pd,4.010133e-17
41.699219,fourth,standard_pd,5.914402e-17
41.748047,fourth,standard_pd,1.115991e-16
41.796875,fourth,standard_pd,1.732028e-16
41.845703,fourth,standard_pd,1.623776e-16
41.894531,fourth,standard_pd,1.264610e-16
41.943359,fourth,standard_pd,1.358407e-16
41.992188,fourth,standard_pd,1.045753e-16
42.041016,fourth,standard_pd,3.589202e-17
42.089844,fourth,standard_pd,7.879783e-18
42.138672,fourth,standard_pd,1.384521e-17
42.187500,fourth,standard_pd,1.088187e-17
42.236328,fourth,standard_pd,2.274518e-17
42.285156,fourth,standard_pd,7.645772e-17
42.333984,fourth,standard_pd,1.001657e-16
42.382813,fourth,standard_pd,7.711568e-17
42.431641,fourth,standard_pd,5.500358e-17
42.480469,fourth,standard_pd,5.759466e-17
42.529297,fourth,standard_pd,8.060913e-17
42.578125,fourth,standard_pd,1.258395e-16
42.626953,fourth,standard_pd,1.600843e-16
42.675781,fourth,standard_pd,1.220636e-16
42.724609,fourth,standard_pd,8.409433e-17
42.773438,fourth,standard_pd,8.201721e-17
42.822266,fourth,standard_pd,4.438236e-17
42.871094,fourth,standard_pd,5.267659e-18
42.919922,fourth,standard_pd,8.524501e-18
42.968750,fourth,standard_pd,2.172923e-17
43.017578,fourth,standard_pd,2.583118e-17
43.066406,fourth,standard_pd,6.269459e-17
43.115234,fourth,standard_pd,1.214147e-16
43.164063,fourth,standard_pd,1.233571e-16
43.212891,fourth,standard_pd,8.135587e-17
43.261719,fourth,standard_pd,5.848768e-17
43.310547,fourth,standard_pd,6.477569e-17
43.359375,fourth,standard_pd,8.491918e-17
43.408203,fourth,standard_pd,1.127552e-16
43.457031,fourth,standard_pd,1.185670e-16
43.505859,fourth,standard_pd,6.955347e-17
43.554688,fourth,standard_pd,4.284133e-17
43.603516,fourth,standard_pd,3.889610e-17
43.652344,fourth,standard_pd,9.964940e-18
43.701172,fourth,standard_pd,9.853977e-18
43.750000,fourth,standard_pd,3.935884e-17
43.798828,fourth,standard_pd,5.137964e-17
43.847656,fourth,standard_pd,5.647744e-17
43.896484,fourth,standard_pd,1.043705e-16
43.945313,fourth,standard_pd,1.482226e-16
43.994141,fourth,standard_pd,1.227625e-16
44.042969,fourth,standard_pd,7.005902e-17
44.091797,fourth,standard_pd,5.135021e-17
44.140625,fourth,standard_pd,5.804121e-17
44.189453,fourth,standard_pd,7.059152e-17
44.238281,fourth,standard_pd,8.109344e-17
44.287109,fourth,standard_pd,6.759439e-17
44.335938,fourth,standard_pd,2.436882e-17
44.384766,fourth,standard_pd,1.940595e-17
44.433594,fourth,standard_pd,2.248166e-17
44.482422,fourth,standard_pd,9.467450e-18
44.531250,fourth,standard_pd,4.286098e-17
44.580078,fourth,standard_pd,8.536442e-17
44.628906,fourth,standard_pd,8.685177e-17
44.677734,fourth,standard_pd,8.400543e-17
44.726563,fourth,standard_pd,1.273223e-16
44.775391,fourth,standard_pd,1.461745e-16
44.824219,fourth,standard_pd,9.948144e-17
44.873047,fourth,standard_pd,4.665113e-17
44.921875,fourth,standard_pd,3.547339e-17
44.970703,fourth,standard_pd,4.264174e-17
45.019531,fourth,standard_pd,4.793561e-17
45.068359,fourth,standard_pd,4.472939e-17
45.117188,fourth,standard_pd,2.479377e-17
45.166016,fourth,standard_pd,3.499882e-18
45.214844,fourth,standard_pd,2.377005e-17
45.263672,fourth,standard_pd,3.322758e-17
45.312500,fourth,standard_pd,3.457185e-17
45.361328,fourth,standard_pd,8.898216e-17
45.410156,fourth,standard_pd,1.271816e-16
45.458984,fourth,standard_pd,1.084009e-16
45.507813,fourth,standard_pd,9.310424e-17
45.556641,fourth,standard_pd,1.241603e-16
45.605469,fourth,standard_pd,1.170015e-16
45.654297,fourth,standard_pd,6.114166e-17
45.703125,fourth,standard_pd,2.136349e-17
45.751953,fourth,standard_pd,2.104636e-17
45.800781,fourth,standard_pd,2.727422e-17
45.849609,fourth,standard_pd,2.694126e-17
45.898438,fourth,standard_pd,1.849519e-17
45.947266,fourth,standard_pd,4.817235e-18
45.996094,fourth,standard_pd,1.122005e-17
46.044922,fourth,standard_pd,5.087926e-17
46.093750,fourth,standard_pd,6.180561e-17
46.142578,fourth,standard_pd,6.959018e-17
46.191406,fourth,standard_pd,1.264358e-16
46.240234,fourth,standard_pd,1.465365e-16
46.289063,fourth,standard_pd,1.066436e-16
46.337891,fourth,standard_pd,7.998204e-17
46.386719,fourth,standard_pd,9.666690e-17
46.435547,fourth,standard_pd,7.271226e-17
46.484375,fourth,standard_pd,2.466885e-17
46.533203,fourth,standard_pd,6.251352e-18
46.582031,fourth,standard_pd,1.526014e-17
46.630859,fourth,standard_pd,2.040253e-17
46.679688,fourth,standard_pd,1.773981e-17
46.728516,fourth,standard_pd,9.729910e-18
46.777344,fourth,standard_pd,9.157800e-18
46.826172,fourth,standard_pd,4.150610e-17
46.875000,fourth,standard_pd,8.817808e-17
46.923828,fourth,standard_pd,9.036663e-17
46.972656,fourth,standard_pd,9.526845e-17
47.021484,fourth,standard_pd,1.407021e-16
47.070313,fourth,standard_pd,1.364916e-16
47.119141,fourth,standard_pd,8.108569e-17
47.167969,fourth,standard_pd,5.119316e-17
47.216797,fourth,standard_pd,5.935645e-17
47.265625,fourth,standard_pd,3.118865e-17
47.314453,fourth,standard_pd,3.682800e-18
47.363281,fourth,standard_pd,9.626889e-18
47.412109,fourth,standard_pd,2.378070e-17
47.460938,fourth,standard_pd,2.495965e-17
47.509766,fourth,standard_pd,2.110631e-17
47.558594,fourth,standard_pd,1.808391e-17
47.607422,fourth,standard_pd,3.177577e-17
47.656250,fourth,standard_pd,7.862336e-17
47.705078,fourth,standard_pd,1.172390e-16
47.753906,fourth,standard_pd,1.043441e-16
47.802734,fourth,standard_pd,1.006068e-16
47.851563,fourth,standard_pd,1.258165e-16
47.900391,fourth,standard_pd,1.009459e-16
47.949219,fourth,standard_pd,4.445356e-17
47.998047,fourth,standard_pd,2.197356e-17
48.046875,fourth,standard_pd,2.766530e-17
48.095703,fourth,standard_pd,7.674465e-18
48.144531,fourth,standard_pd,7.990490e-18
48.193359,fourth,standard_pd,3.216702e-17
48.242188,fourth,standard_pd,4.266464e-17
48.291016,fourth,standard_pd,3.785495e-17
48.339844,fourth,standard_pd,3.376957e-17
48.388672,fourth,standard_pd,3.528185e-17
48.437500,fourth,standard_pd,5.818393e-17
48.486328,fourth,standard_pd,1.065538e-16
48.535156,fourth,standard_pd,1.258371e-16
48.583984,fourth,standard_pd,9.554239e-17
48.632813,fourth,standard_pd,8.342338e-17
48.681641,fourth,standard_pd,8.984005e-17
48.730469,fourth,standard_pd,5.534972e-17
48.779297,fourth,standard_pd,1.262613e-17
48.828125,fourth,standard_pd,7.061943e-18
48.876953,fourth,standard_pd,1.577451e-17
48.925781,fourth,standard_pd,9.946660e-18
48.974609,fourth,standard_pd,3.473353e-17
49.023438,fourth,standard_pd,6.581425e-17
49.072266,fourth,standard_pd,6.470248e-17
49.121094,fourth,standard_pd,5.128029e-17
49.169922,fourth,standard_pd,4.608887e-17
49.218750,fourth,standard_pd,5.106092e-17
49.267578,fourth,standard_pd,7.652730e-17
49.316406,fourth,standard_pd,1.133623e-16
49.365234,fourth,standard_pd,1.088482e-16
49.414063,fourth,standard_pd,6.815828e-17
49.462891,fourth,standard_pd,5.398165e-17
49.511719,fourth,standard_pd,4.735730e-17
49.560547,fourth,standard_pd,1.716852e-17
49.609375,fourth,standard_pd,1.643899e-18
49.658203,fourth,standard_pd,1.618967e-17
49.707031,fourth,standard_pd,2.640823e-17
49.755859,fourth,standard_pd,3.410727e-17
49.804688,fourth,standard_pd,7.406911e-17
49.853516,fourth,standard_pd,9.741510e-17
49.902344,fourth,standard_pd,7.811014e-17
49.951172,fourth,standard_pd,5.707626e-17
50.000000,fourth,standard_pd,2.581180e-17
0.000000,fourth,filtered_pd,1.389442e-09
0.048828,fourth,filtered_pd,8.104994e-09
0.097656,fourth,filtered_pd,2.066310e-07
0.146484,fourth,filtered_pd,4.137417e-07
0.195313,fourth,filtered_pd,9.931998e-07
0.244141,fourth,filtered_pd,5.381208e-07
0.292969,fourth,filtered_pd,4.121866e-07
0.341797,fourth,filtered_pd,2.778753e-07
0.390625,fourth,filtered_pd,1.852077e-07
0.439453,fourth,filtered_pd,1.457061e-07
0.488281,fourth,filtered_pd,8.379318e-08
0.537109,fourth,filtered_pd,2.183306e-08
0.585938,fourth,filtered_pd,7.001808e-09
0.634766,fourth,filtered_pd,1.583906e-09
0.683594,fourth,filtered_pd,1.974283e-09
0.732422,fourth,filtered_pd,2.920131e-09
0.781250,fourth,filtered_pd,6.296348e-09
0.830078,fourth,filtered_pd,6.425012e-09
0.878906,fourth,filtered_pd,2.263848e-09
0.927734,fourth,filtered_pd,4.211765e-10
0.976563,fourth,filtered_pd,1.337072e-10
1.025391,fourth,filtered_pd,7.373858e-11
1.074219,fourth,filtered_pd,6.240383e-11
1.123047,fourth,filtered_pd,6.353557e-11
1.171875,fourth,filtered_pd,6.069507e-11
1.220703,fourth,filtered_pd,6.336129e-11
1.269531,fourth,filtered_pd,6.439614e-11
1.318359,fourth,filtered_pd,6.254384e-11
1.367188,fourth,filtered_pd,6.203581e-11
1.416016,fourth,filtered_pd,6.423585e-11
1.464844,fourth,filtered_pd,7.280437e-11
1.513672,fourth,filtered_pd,8.643800e-11
1.562500,fourth,filtered_pd,1.500759e-10
1.611328,fourth,filtered_pd,2.555037e-10
1.660156,fourth,filtered_pd,2.154154e-10
1.708984,fourth,filtered_pd,5.730459e-11
1.757813,fourth,filtered_pd,1.132608e-11
1.806641,fourth,filtered_pd,7.264993e-12
1.855469,fourth,filtered_pd,6.669238e-12
1.904297,fourth,filtered_pd,7.062579e-12
1.953125,fourth,filtered_pd,7.897187e-12
2.001953,fourth,filtered_pd,9.330868e-12
2.050781,fourth,filtered_pd,1.034651e-11
2.099609,fourth,filtered_pd,1.078173e-11
2.148438,fourth,filtered_pd,1.123353e-11
2.197266,fourth,filtered_pd,1.197303e-11
2.246094,fourth,filtered_pd,1.261388e-11
2.294922,fourth,filtered_pd,1.409712e-11
2.343750,fourth,filtered_pd,1.821843e-11
2.392578,fourth,filtered_pd,3.039248e-11
2.441406,fourth,filtered_pd,4.205784e-11
2.490234,fourth,filtered_pd,2.607613e-11
2.539063,fourth,filtered_pd,5.364616e-12
2.587891,fourth,filtered_pd,1.955426e-12
2.636719,fourth,filtered_pd,1.974517e-12
2.685547,fourth,filtered_pd,2.375628e-12
2.734375,fourth,filtered_pd,2.821114e-12
2.783203,fourth,filtered_pd,3.185359e-12
2.832031,fourth,filtered_pd,3.404196e-12
2.880859,fourth,filtered_pd,3.526704e-12
2.929688,fourth,filtered_pd,3.504627e-12
2.978516,fourth,filtered_pd,3.497592e-12
3.027344,fourth,filtered_pd,3.628212e-12
3.076172,fourth,filtered_pd,3.964078e-12
3.125000,fourth,filtered_pd,4.544807e-12
3.173828,fourth,filtered_pd,5.906878e-12
3.222656,fourth,filtered_pd,9.031576e-12
3.271484,fourth,filtered_pd,1.046285e-11
3.320313,fourth,filtered_pd,5.130114e-12
3.369141,fourth,filtered_pd,1.289520e-12
3.417969,fourth,filtered_pd,9.922201e-13
3.466797,fourth,filtered_pd,1.136990e-12
3.515625,fourth,filtered_pd,1.292530e-12
3.564453,fourth,filtered_pd,1.401098e-12
3.613281,fourth,filtered_pd,1.508248e-12
3.662109,fourth,filtered_pd,1.578751e-12
3.710938,fourth,filtered_pd,1.525872e-12
3.759766,fourth,filtered_pd,1.433762e-12
3.808594,fourth,filtered_pd,1.420538e-12
3.857422,fourth,filtered_pd,1.467081e-12
3.906250,fourth,filtered_pd,1.540422e-12
3.955078,fourth,filtered_pd,1.692796e-12
4.003906,fourth,filtered_pd,2.223642e-12
4.052734,fourth,filtered_pd,3.063285e-12
4.101563,fourth,filtered_pd,3.132229e-12
4.150391,fourth,filtered_pd,1.478371e-12
4.199219,fourth,filtered_pd,7.814161e-13
4.248047,fourth,filtered_pd,7.054775e-13
4.296875,fourth,filtered_pd,7.167291e-13
4.345703,fourth,filtered_pd,7.439855e-13
4.394531,fourth,filtered_pd,7.825175e-13
4.443359,fourth,filtered_pd,7.928265e-13
4.492188,fourth,filtered_pd,7.610203e-13
4.541016,fourth,filtered_pd,6.948299e-13
4.589844,fourth,filtered_pd,6.424978e-13
4.638672,fourth,filtered_pd,6.203595e-13
4.687500,fourth,filtered_pd,6.138721e-13
4.736328,fourth,filtered_pd,6.368470e-13
4.785156,fourth,filtered_pd,6.868103e-13
4.833984,fourth,filtered_pd,8.640935e-13
4.882813,fourth,filtered_pd,1.074442e-12
4.931641,fourth,filtered_pd,1.182053e-12
4.980469,fourth,filtered_pd,7.627742e-13
5.029297,fourth,filtered_pd,5.744081e-13
5.078125,fourth,filtered_pd,4.816661e-13
5.126953,fourth,filtered_pd,4.677161e-13
5.175781,fourth,filtered_pd,4.551954e-13
5.224609,fourth,filtered_pd,4.407029e-13
5.273438,fourth,filtered_pd,4.189269e-13
5.322266,fourth,filtered_pd,3.797427e-13
5.371094,fourth,filtered_pd,3.239373e-13
5.419922,fourth,filtered_pd,2.874180e-13
5.468750,fourth,filtered_pd,2.780128e-13
5.517578,fourth,filtered_pd,2.730199e-13
5.566406,fourth,filtered_pd,2.671223e-13
5.615234,fourth,filtered_pd,2.715406e-13
5.664063,fourth,filtered_pd,3.230863e-13
5.712891,fourth,filtered_pd,4.327281e-13
5.761719,fourth,filtered_pd,6.364038e-13
5.810547,fourth,filtered_pd,5.352960e-13
5.859375,fourth,filtered_pd,4.106849e-13
5.908203,fourth,filtered_pd,3.264215e-13
5.957031,fourth,filtered_pd,2.929903e-13
6.005859,fourth,filtered_pd,2.692441e-13
6.054688,fourth,filtered_pd,2.492963e-13
6.103516,fourth,filtered_pd,2.201000e-13
6.152344,fourth,filtered_pd,1.799086e-13
6.201172,fourth,filtered_pd,1.468792e-13
6.250000,fourth,filtered_pd,1.327104e-13
6.298828,fourth,filtered_pd,1.243242e-13
6.347656,fourth,filtered_pd,1.145354e-13
6.396484,fourth,filtered_pd,1.067073e-13
6.445313,fourth,filtered_pd,1.031621e-13
6.494141,fourth,filtered_pd,1.129290e-13
6.542969,fourth,filtered_pd,2.467389e-13
6.591797,fourth,filtered_pd,4.613551e-13
6.640625,fourth,filtered_pd,3.954328e-13
6.689453,fourth,filtered_pd,2.703448e-13
6.738281,fourth,filtered_pd,2.062800e-13
6.787109,fourth,filtered_pd,1.774119e-13
6.835938,fourth,filtered_pd,1.545249e-13
6.884766,fourth,filtered_pd,1.310750e-13
6.933594,fourth,filtered_pd,1.067370e-13
6.982422,fourth,filtered_pd,8.168122e-14
7.031250,fourth,filtered_pd,6.439213e-14
7.080078,fourth,filtered_pd,5.723506e-14
7.128906,fourth,filtered_pd,5.312083e-14
7.177734,fourth,filtered_pd,4.766202e-14
7.226563,fourth,filtered_pd,3.916405e-14
7.275391,fourth,filtered_pd,3.284864e-14
7.324219,fourth,filtered_pd,4.998804e-14
7.373047,fourth,filtered_pd,2.142820e-13
7.421875,fourth,filtered_pd,3.604986e-13
7.470703,fourth,filtered_pd,2.691885e-13
7.519531,fourth,filtered_pd,1.671966e-13
7.568359,fourth,filtered_pd,1.244163e-13
7.617188,fourth,filtered_pd,9.949153e-14
7.666016,fourth,filtered_pd,8.132392e-14
7.714844,fourth,filtered_pd,6.470038e-14
7.763672,fourth,filtered_pd,4.744595e-14
7.812500,fourth,filtered_pd,3.265613e-14
7.861328,fourth,filtered_pd,2.698610e-14
7.910156,fourth,filtered_pd,2.582652e-14
7.958984,fourth,filtered_pd,2.251653e-14
8.007813,fourth,filtered_pd,1.807683e-14
8.056641,fourth,filtered_pd,1.392930e-14
8.105469,fourth,filtered_pd,1.201832e-14
8.154297,fourth,filtered_pd,4.724686e-14
8.203125,fourth,filtered_pd,2.067237e-13
8.251953,fourth,filtered_pd,2.696415e-13
8.300781,fourth,filtered_pd,1.683802e-13
8.349609,fourth,filtered_pd,9.570714e-14
8.398438,fourth,filtered_pd,6.851332e-14
8.447266,fourth,filtered_pd,5.210277e-14
8.496094,fourth,filtered_pd,3.930874e-14
8.544922,fourth,filtered_pd,2.752435e-14
8.593750,fourth,filtered_pd,1.812990e-14
8.642578,fourth,filtered_pd,1.322056e-14
8.691406,fourth,filtered_pd,1.236121e-14
8.740234,fourth,filtered_pd,1.173405e-14
8.789063,fourth,filtered_pd,1.043110e-14
8.837891,fourth,filtered_pd,8.795084e-15
8.886719,fourth,filtered_pd,6.973977e-15
8.935547,fourth,filtered_pd,1.009894e-14
8.984375,fourth,filtered_pd,6.259807e-14
9.033203,fourth,filtered_pd,1.887894e-13
9.082031,fourth,filtered_pd,1.833136e-13
9.130859,fourth,filtered_pd,9.429009e-14
9.179688,fourth,filtered_pd,5.079180e-14
9.228516,fourth,filtered_pd,3.451943e-14
9.277344,fourth,filtered_pd,2.374508e-14
9.326172,fourth,filtered_pd,1.607715e-14
9.375000,fourth,filtered_pd,1.041446e-14
9.423828,fourth,filtered_pd,6.689864e-15
9.472656,fourth,filtered_pd,6.132550e-15
9.521484,fourth,filtered_pd,7.292942e-15
9.570313,fourth,filtered_pd,7.464342e-15
9.619141,fourth,filtered_pd,6.735679e-15
9.667969,fourth,filtered_pd,6.228361e-15
9.716797,fourth,filtered_pd,7.160941e-15
9.765625,fourth,filtered_pd,1.670929e-14
9.814453,fourth,filtered_pd,7.430566e-14
9.863281,fourth,filtered_pd,1.535577e-13
9.912109,fourth,filtered_pd,1.117587e-13
9.960938,fourth,filtered_pd,4.747428e-14
10.009766,fourth,filtered_pd,2.380450e-14
10.058594,fourth,filtered_pd,1.477012e-14
10.107422,fourth,filtered_pd,9.417130e-15
10.156250,fourth,filtered_pd,5.694970e-15
10.205078,fourth,filtered_pd,3.537646e-15
10.253906,fourth,filtered_pd,3.680794e-15
10.302734,fourth,filtered_pd,5.416849e-15
10.351563,fourth,filtered_pd,6.178433e-15
10.400391,fourth,filtered_pd,5.935433e-15
10.449219,fourth,filtered_pd,6.159845e-15
10.498047,fourth,filtered_pd,6.986956e-15
10.546875,fourth,filtered_pd,9.065806e-15
10.595703,fourth,filtered_pd,2.320082e-14
