frequency_hz,controller,L_real,L_imag
61.346217,filtered_pd,-1.402658e-03,-1.817404e-04
61.914418,standard_pd,-9.344010e-06,-7.171754e-03
61.914418,filtered_pd,-1.377447e-03,-1.768363e-04
62.487881,standard_pd,-9.173294e-06,-7.105927e-03
62.487881,filtered_pd,-1.352682e-03,-1.720637e-04
63.066655,standard_pd,-9.005697e-06,-7.040705e-03
63.066655,filtered_pd,-1.328356e-03,-1.674189e-04
63.650791,standard_pd,-8.841162e-06,-6.976081e-03
63.650791,filtered_pd,-1.304460e-03,-1.628987e-04
64.240337,standard_pd,-8.679633e-06,-6.912051e-03
64.240337,filtered_pd,-1.280987e-03,-1.584997e-04
64.835343,standard_pd,-8.521055e-06,-6.848609e-03
64.835343,filtered_pd,-1.257930e-03,-1.542187e-04
65.435860,standard_pd,-8.365375e-06,-6.785749e-03
65.435860,filtered_pd,-1.235282e-03,-1.500526e-04
66.041940,standard_pd,-8.212538e-06,-6.723466e-03
66.041940,filtered_pd,-1.213036e-03,-1.459983e-04
66.653633,standard_pd,-8.062494e-06,-6.661755e-03
66.653633,filtered_pd,-1.191185e-03,-1.420528e-04
67.270991,standard_pd,-7.915192e-06,-6.600611e-03
67.270991,filtered_pd,-1.169722e-03,-1.382134e-04
67.894068,standard_pd,-7.770580e-06,-6.540028e-03
67.894068,filtered_pd,-1.148640e-03,-1.344770e-04
68.522916,standard_pd,-7.628611e-06,-6.480001e-03
68.522916,filtered_pd,-1.127933e-03,-1.308411e-04
69.157588,standard_pd,-7.489235e-06,-6.420525e-03
69.157588,filtered_pd,-1.107595e-03,-1.273030e-04
69.798139,standard_pd,-7.352406e-06,-6.361595e-03
69.798139,filtered_pd,-1.087618e-03,-1.238599e-04
70.444623,standard_pd,-7.218077e-06,-6.303207e-03
70.444623,filtered_pd,-1.067998e-03,-1.205095e-04
71.097094,standard_pd,-7.086202e-06,-6.245354e-03
71.097094,filtered_pd,-1.048726e-03,-1.172491e-04
71.755609,standard_pd,-6.956736e-06,-6.188033e-03
71.755609,filtered_pd,-1.029799e-03,-1.140766e-04
72.420223,standard_pd,-6.829635e-06,-6.131237e-03
72.420223,filtered_pd,-1.011208e-03,-1.109894e-04
73.090993,standard_pd,-6.704857e-06,-6.074963e-03
73.090993,filtered_pd,-9.929496e-04,-1.079853e-04
73.767976,standard_pd,-6.582359e-06,-6.019206e-03
73.767976,filtered_pd,-9.750167e-04,-1.050621e-04
74.451229,standard_pd,-6.462098e-06,-5.963961e-03
74.451229,filtered_pd,-9.574041e-04,-1.022176e-04
75.140811,standard_pd,-6.344035e-06,-5.909222e-03
75.140811,filtered_pd,-9.401060e-04,-9.944980e-05
75.836779,standard_pd,-6.228129e-06,-5.854986e-03
75.836779,filtered_pd,-9.231171e-04,-9.675656e-05
76.539194,standard_pd,-6.114340e-06,-5.801249e-03
76.539194,filtered_pd,-9.064318e-04,-9.413591e-05
77.248115,standard_pd,-6.002630e-06,-5.748004e-03
77.248115,filtered_pd,-8.900449e-04,-9.158591e-05
77.963601,standard_pd,-5.892961e-06,-5.695248e-03
77.963601,filtered_pd,-8.739512e-04,-8.910467e-05
78.685715,standard_pd,-5.785296e-06,-5.642977e-03
78.685715,filtered_pd,-8.581455e-04,-8.669034e-05
79.414517,standard_pd,-5.679598e-06,-5.591185e-03
79.414517,filtered_pd,-8.426228e-04,-8.434115e-05
80.150070,standard_pd,-5.575831e-06,-5.539869e-03
80.150070,filtered_pd,-8.273781e-04,-8.205534e-05
80.892435,standard_pd,-5.473960e-06,-5.489024e-03
80.892435,filtered_pd,-8.124066e-04,-7.983121e-05
81.641676,standard_pd,-5.373950e-06,-5.438645e-03
81.641676,filtered_pd,-7.977034e-04,-7.766712e-05
82.397857,standard_pd,-5.275767e-06,-5.388729e-03
82.397857,filtered_pd,-7.832638e-04,-7.556145e-05
83.161042,standard_pd,-5.179378e-06,-5.339272e-03
83.161042,filtered_pd,-7.690832e-04,-7.351264e-05
83.931295,standard_pd,-5.084750e-06,-5.290268e-03
83.931295,filtered_pd,-7.551570e-04,-7.151916e-05
84.708683,standard_pd,-4.991851e-06,-5.241714e-03
84.708683,filtered_pd,-7.414808e-04,-6.957953e-05
85.493271,standard_pd,-4.900650e-06,-5.193606e-03
85.493271,filtered_pd,-7.280501e-04,-6.769231e-05
86.285126,standard_pd,-4.811114e-06,-5.145939e-03
86.285126,filtered_pd,-7.148606e-04,-6.585608e-05
87.084315,standard_pd,-4.723214e-06,-5.098710e-03
87.084315,filtered_pd,-7.019081e-04,-6.406947e-05
87.890907,standard_pd,-4.636921e-06,-5.051915e-03
87.890907,filtered_pd,-6.891883e-04,-6.233116e-05
88.704969,standard_pd,-4.552203e-06,-5.005549e-03
88.704969,filtered_pd,-6.766972e-04,-6.063985e-05
89.526571,standard_pd,-4.469034e-06,-4.959608e-03
89.526571,filtered_pd,-6.644307e-04,-5.899427e-05
90.355783,standard_pd,-4.387384e-06,-4.914090e-03
90.355783,filtered_pd,-6.523848e-04,-5.739319e-05
91.192676,standard_pd,-4.307226e-06,-4.868989e-03
91.192676,filtered_pd,-6.405556e-04,-5.583542e-05
92.037320,standard_pd,-4.228533e-06,-4.824302e-03
92.037320,filtered_pd,-6.289393e-04,-5.431979e-05
92.889787,standard_pd,-4.151277e-06,-4.780025e-03
92.889787,filtered_pd,-6.175322e-04,-5.284517e-05
93.750150,standard_pd,-4.075432e-06,-4.736155e-03
93.750150,filtered_pd,-6.063304e-04,-5.141045e-05
94.618482,standard_pd,-4.000974e-06,-4.692688e-03
94.618482,filtered_pd,-5.953304e-04,-5.001456e-05
95.494856,standard_pd,-3.927875e-06,-4.649619e-03
95.494856,filtered_pd,-5.845286e-04,-4.865646e-05
96.379348,standard_pd,-3.856112e-06,-4.606946e-03
96.379348,filtered_pd,-5.739214e-04,-4.733513e-05
97.272032,standard_pd,-3.785661e-06,-4.564664e-03
97.272032,filtered_pd,-5.635055e-04,-4.604957e-05
98.172984,standard_pd,-3.716496e-06,-4.522771e-03
98.172984,filtered_pd,-5.532773e-04,-4.479882e-05
99.082281,standard_pd,-3.648595e-06,-4.481262e-03
99.082281,filtered_pd,-5.432336e-04,-4.358195e-05
100.000000,standard_pd,-3.581935e-06,-4.440134e-03
100.000000,filtered_pd,-5.333710e-04,-4.239804e-05
