time_s,method,displacement_m
34.230000,fourth,2.080218e-04
34.240000,fourth,2.063003e-04
34.250000,fourth,2.044376e-04
34.260000,fourth,2.024387e-04
34.270000,fourth,2.003084e-04
34.280000,fourth,1.980518e-04
34.290000,fourth,1.956738e-04
34.300000,fourth,1.931791e-04
34.310000,fourth,1.905726e-04
34.320000,fourth,1.878589e-04
34.330000,fourth,1.850425e-04
34.340000,fourth,1.821278e-04
34.350000,fourth,1.791189e-04
34.360000,fourth,1.760198e-04
34.370000,fourth,1.728344e-04
34.380000,fourth,1.695659e-04
34.390000,fourth,1.662179e-04
34.400000,fourth,1.627932e-04
34.410000,fourth,1.592946e-04
34.420000,fourth,1.557246e-04
34.430000,fourth,1.520854e-04
34.440000,fourth,1.483789e-04
34.450000,fourth,1.446068e-04
34.460000,fourth,1.407706e-04
34.470000,fourth,1.368714e-04
34.480000,fourth,1.329101e-04
34.490000,fourth,1.288874e-04
34.500000,fourth,1.248039e-04
34.510000,fourth,1.206597e-04
34.520000,fourth,1.164552e-04
34.530000,fourth,1.121901e-04
34.540000,fourth,1.078644e-04
34.550000,fourth,1.034778e-04
34.560000,fourth,9.903000e-05
34.570000,fourth,9.452057e-05
34.580000,fourth,8.994911e-05
34.590000,fourth,8.531521e-05
34.600000,fourth,8.061849e-05
34.610000,fourth,7.585862e-05
34.620000,fourth,7.103537e-05
34.630000,fourth,6.614860e-05
34.640000,fourth,6.119833e-05
34.650000,fourth,5.618474e-05
34.660000,fourth,5.110818e-05
34.670000,fourth,4.596923e-05
34.680000,fourth,4.076871e-05
34.690000,fourth,3.550765e-05
34.700000,fourth,3.018741e-05
34.710000,fourth,2.480958e-05
34.720000,fourth,1.937610e-05
34.730000,fourth,1.388917e-05
34.740000,fourth,8.351340e-06
34.750000,fourth,2.765489e-06
34.760000,fourth,-2.865185e-06
34.770000,fourth,-8.537150e-06
34.780000,fourth,-1.424654e-05
34.790000,fourth,-1.998918e-05
34.800000,fourth,-2.576053e-05
34.810000,fourth,-3.155580e-05
34.820000,fourth,-3.736985e-05
34.830000,fourth,-4.319728e-05
34.840000,fourth,-4.903241e-05
34.850000,fourth,-5.486931e-05
34.860000,fourth,-6.070182e-05
34.870000,fourth,-6.652357e-05
34.880000,fourth,-7.232800e-05
34.890000,fourth,-7.810840e-05
34.900000,fourth,-8.385792e-05
34.910000,fourth,-8.956962e-05
34.920000,fourth,-9.523645e-05
34.930000,fourth,-1.008514e-04
34.940000,fourth,-1.064073e-04
34.950000,fourth,-1.118971e-04
34.960000,fourth,-1.173138e-04
34.970000,fourth,-1.226504e-04
34.980000,fourth,-1.279002e-04
34.990000,fourth,-1.330563e-04
35.000000,fourth,-1.381124e-04
35.010000,fourth,-1.430620e-04
35.020000,fourth,-1.478991e-04
35.030000,fourth,-1.526177e-04
35.040000,fourth,-1.572124e-04
35.050000,fourth,-1.616777e-04
35.060000,fourth,-1.660088e-04
35.070000,fourth,-1.702010e-04
35.080000,fourth,-1.742500e-04
35.090000,fourth,-1.781518e-04
35.100000,fourth,-1.819030e-04
35.110000,fourth,-1.855004e-04
35.120000,fourth,-1.889411e-04
35.130000,fourth,-1.922229e-04
35.140000,fourth,-1.953437e-04
35.150000,fourth,-1.983019e-04
35.160000,fourth,-2.010965e-04
35.170000,fourth,-2.037266e-04
35.180000,fourth,-2.061917e-04
35.190000,fourth,-2.084919e-04
35.200000,fourth,-2.106274e-04
35.210000,fourth,-2.125990e-04
35.220000,fourth,-2.144076e-04
35.230000,fourth,-2.160544e-04
35.240000,fourth,-2.175412e-04
35.250000,fourth,-2.188696e-04
35.260000,fourth,-2.200419e-04
35.270000,fourth,-2.210603e-04
35.280000,fourth,-2.219274e-04
35.290000,fourth,-2.226457e-04
35.300000,fourth,-2.232181e-04
35.310000,fourth,-2.236475e-04
35.320000,fourth,-2.239369e-04
35.330000,fourth,-2.240895e-04
35.340000,fourth,-2.241082e-04
35.350000,fourth,-2.239962e-04
35.360000,fourth,-2.237566e-04
35.370000,fourth,-2.233925e-04
35.380000,fourth,-2.229067e-04
35.390000,fourth,-2.223023e-04
35.400000,fourth,-2.215819e-04
35.410000,fourth,-2.207484e-04
35.420000,fourth,-2.198040e-04
35.430000,fourth,-2.187513e-04
35.440000,fourth,-2.175924e-04
35.450000,fourth,-2.163293e-04
35.460000,fourth,-2.149638e-04
35.470000,fourth,-2.134974e-04
35.480000,fourth,-2.119317e-04
35.490000,fourth,-2.102677e-04
35.500000,fourth,-2.085065e-04
35.510000,fourth,-2.066488e-04
35.520000,fourth,-2.046952e-04
35.530000,fourth,-2.026460e-04
35.540000,fourth,-2.005015e-04
35.550000,fourth,-1.982617e-04
35.560000,fourth,-1.959264e-04
35.570000,fourth,-1.934953e-04
35.580000,fourth,-1.909681e-04
35.590000,fourth,-1.883440e-04
35.600000,fourth,-1.856226e-04
35.610000,fourth,-1.828031e-04
35.620000,fourth,-1.798847e-04
35.630000,fourth,-1.768666e-04
35.640000,fourth,-1.737480e-04
35.650000,fourth,-1.705282e-04
35.660000,fourth,-1.672063e-04
35.670000,fourth,-1.637818e-04
35.680000,fourth,-1.602539e-04
35.690000,fourth,-1.566223e-04
35.700000,fourth,-1.528865e-04
35.710000,fourth,-1.490464e-04
35.720000,fourth,-1.451019e-04
35.730000,fourth,-1.410533e-04
35.740000,fourth,-1.369009e-04
35.750000,fourth,-1.326454e-04
35.760000,fourth,-1.282878e-04
35.770000,fourth,-1.238290e-04
35.780000,fourth,-1.192707e-04
35.790000,fourth,-1.146144e-04
35.800000,fourth,-1.098624e-04
35.810000,fourth,-1.050169e-04
35.820000,fourth,-1.000806e-04
35.830000,fourth,-9.505644e-05
35.840000,fourth,-8.994776e-05
35.850000,fourth,-8.475815e-05
35.860000,fourth,-7.949153e-05
35.870000,fourth,-7.415214e-05
35.880000,fourth,-6.874449e-05
35.890000,fourth,-6.327339e-05
35.900000,fourth,-5.774391e-05
35.910000,fourth,-5.216139e-05
35.920000,fourth,-4.653142e-05
35.930000,fourth,-4.085978e-05
35.940000,fourth,-3.515248e-05
35.950000,fourth,-2.941571e-05
35.960000,fourth,-2.365581e-05
35.970000,fourth,-1.787926e-05
35.980000,fourth,-1.209263e-05
35.990000,fourth,-6.302619e-06
36.000000,fourth,-5.159417e-07
36.010000,fourth,5.260638e-06
36.020000,fourth,1.102035e-05
36.030000,fourth,1.675646e-05
36.040000,fourth,2.246227e-05
36.050000,fourth,2.813117e-05
36.060000,fourth,3.375664e-05
36.070000,fourth,3.933228e-05
36.080000,fourth,4.485189e-05
36.090000,fourth,5.030938e-05
36.100000,fourth,5.569890e-05
36.110000,fourth,6.101482e-05
36.120000,fourth,6.625172e-05
36.130000,fourth,7.140446e-05
36.140000,fourth,7.646817e-05
36.150000,fourth,8.143825e-05
36.160000,fourth,8.631042e-05
36.170000,fourth,9.108068e-05
36.180000,fourth,9.574537e-05
36.190000,fourth,1.003011e-04
36.200000,fourth,1.047450e-04
36.210000,fourth,1.090742e-04
36.220000,fourth,1.132864e-04
36.230000,fourth,1.173795e-04
36.240000,fourth,1.213519e-04
36.250000,fourth,1.252021e-04
36.260000,fourth,1.289290e-04
36.270000,fourth,1.325318e-04
36.280000,fourth,1.360099e-04
36.290000,fourth,1.393632e-04
36.300000,fourth,1.425915e-04
36.310000,fourth,1.456950e-04
36.320000,fourth,1.486743e-04
36.330000,fourth,1.515299e-04
36.340000,fourth,1.542626e-04
36.350000,fourth,1.568734e-04
36.360000,fourth,1.593633e-04
36.370000,fourth,1.617336e-04
36.380000,fourth,1.639856e-04
36.390000,fourth,1.661205e-04
36.400000,fourth,1.681399e-04
36.410000,fourth,1.700450e-04
36.420000,fourth,1.718374e-04
36.430000,fourth,1.735184e-04
36.440000,fourth,1.750895e-04
36.450000,fourth,1.765518e-04
36.460000,fourth,1.779067e-04
36.470000,fourth,1.791552e-04
36.480000,fourth,1.802984e-04
36.490000,fourth,1.813372e-04
36.500000,fourth,1.822724e-04
36.510000,fourth,1.831045e-04
36.520000,fourth,1.838342e-04
36.530000,fourth,1.844617e-04
36.540000,fourth,1.849871e-04
36.550000,fourth,1.854105e-04
36.560000,fourth,1.857317e-04
36.570000,fourth,1.859504e-04
36.580000,fourth,1.860660e-04
36.590000,fourth,1.860780e-04
36.600000,fourth,1.859854e-04
36.610000,fourth,1.857875e-04
36.620000,fourth,1.854831e-04
36.630000,fourth,1.850710e-04
36.640000,fourth,1.845499e-04
36.650000,fourth,1.839185e-04
36.660000,fourth,1.831753e-04
36.670000,fourth,1.823188e-04
36.680000,fourth,1.813475e-04
36.690000,fourth,1.802598e-04
36.700000,fourth,1.790540e-04
36.710000,fourth,1.777288e-04
36.720000,fourth,1.762826e-04
36.730000,fourth,1.747140e-04
36.740000,fourth,1.730217e-04
36.750000,fourth,1.712043e-04
36.760000,fourth,1.692608e-04
36.770000,fourth,1.671903e-04
36.780000,fourth,1.649920e-04
36.790000,fourth,1.626652e-04
36.800000,fourth,1.602096e-04
36.810000,fourth,1.576250e-04
36.820000,fourth,1.549114e-04
36.830000,fourth,1.520692e-04
36.840000,fourth,1.490990e-04
36.850000,fourth,1.460015e-04
36.860000,fourth,1.427779e-04
36.870000,fourth,1.394296e-04
36.880000,fourth,1.359584e-04
36.890000,fourth,1.323663e-04
36.900000,fourth,1.286556e-04
36.910000,fourth,1.248288e-04
36.920000,fourth,1.208890e-04
36.930000,fourth,1.168393e-04
36.940000,fourth,1.126833e-04
36.950000,fourth,1.084247e-04
36.960000,fourth,1.040675e-04
36.970000,fourth,9.961623e-05
36.980000,fourth,9.507530e-05
36.990000,fourth,9.044954e-05
37.000000,fourth,8.574398e-05
37.010000,fourth,8.096383e-05
37.020000,fourth,7.611448e-05
37.030000,fourth,7.120150e-05
37.040000,fourth,6.623058e-05
37.050000,fourth,6.120754e-05
37.060000,fourth,5.613828e-05
37.070000,fourth,5.102880e-05
37.080000,fourth,4.588512e-05
37.090000,fourth,4.071330e-05
37.100000,fourth,3.551941e-05
37.110000,fourth,3.030949e-05
37.120000,fourth,2.508953e-05
37.130000,fourth,1.986548e-05
37.140000,fourth,1.464316e-05
37.150000,fourth,9.428322e-06
37.160000,fourth,4.226569e-06
37.170000,fourth,-9.566380e-07
37.180000,fourth,-6.116007e-06
37.190000,fourth,-1.124643e-05
37.200000,fourth,-1.634298e-05
37.210000,fourth,-2.140097e-05
37.220000,fourth,-2.641591e-05
37.230000,fourth,-3.138356e-05
37.240000,fourth,-3.629990e-05
37.250000,fourth,-4.116119e-05
37.260000,fourth,-4.596392e-05
37.270000,fourth,-5.070484e-05
37.280000,fourth,-5.538095e-05
37.290000,fourth,-5.998954e-05
37.300000,fourth,-6.452811e-05
37.310000,fourth,-6.899445e-05
37.320000,fourth,-7.338656e-05
37.330000,fourth,-7.770271e-05
37.340000,fourth,-8.194138e-05
37.350000,fourth,-8.610127e-05
37.360000,fourth,-9.018128e-05
37.370000,fourth,-9.418052e-05
37.380000,fourth,-9.809826e-05
37.390000,fourth,-1.019339e-04
37.400000,fourth,-1.056872e-04
37.410000,fourth,-1.093576e-04
37.420000,fourth,-1.129452e-04
37.430000,fourth,-1.164498e-04
37.440000,fourth,-1.198713e-04
37.450000,fourth,-1.232100e-04
37.460000,fourth,-1.264658e-04
37.470000,fourth,-1.296390e-04
37.480000,fourth,-1.327295e-04
37.490000,fourth,-1.357376e-04
37.500000,fourth,-1.386633e-04
37.510000,fourth,-1.415067e-04
37.520000,fourth,-1.442677e-04
37.530000,fourth,-1.469462e-04
37.540000,fourth,-1.495421e-04
37.550000,fourth,-1.520550e-04
37.560000,fourth,-1.544846e-04
37.570000,fourth,-1.568303e-04
37.580000,fourth,-1.590916e-04
37.590000,fourth,-1.612675e-04
37.600000,fourth,-1.633572e-04
37.610000,fourth,-1.653597e-04
37.620000,fourth,-1.672738e-04
37.630000,fourth,-1.690980e-04
37.640000,fourth,-1.708311e-04
37.650000,fourth,-1.724713e-04
37.660000,fourth,-1.740169e-04
37.670000,fourth,-1.754661e-04
37.680000,fourth,-1.768170e-04
37.690000,fourth,-1.780674e-04
37.700000,fourth,-1.792152e-04
37.710000,fourth,-1.802582e-04
37.720000,fourth,-1.811940e-04
37.730000,fourth,-1.820205e-04
37.740000,fourth,-1.827351e-04
37.750000,fourth,-1.833355e-04
37.760000,fourth,-1.838194e-04
37.770000,fourth,-1.841843e-04
37.780000,fourth,-1.844279e-04
37.790000,fourth,-1.845480e-04
37.800000,fourth,-1.845424e-04
37.810000,fourth,-1.844090e-04
37.820000,fourth,-1.841458e-04
37.830000,fourth,-1.837509e-04
37.840000,fourth,-1.832228e-04
37.850000,fourth,-1.825598e-04
37.860000,fourth,-1.817605e-04
37.870000,fourth,-1.808240e-04
37.880000,fourth,-1.797492e-04
37.890000,fourth,-1.785353e-04
37.900000,fourth,-1.771821e-04
37.910000,fourth,-1.756891e-04
37.920000,fourth,-1.740566e-04
37.930000,fourth,-1.722847e-04
37.940000,fourth,-1.703741e-04
37.950000,fourth,-1.683257e-04
37.960000,fourth,-1.661405e-04
37.970000,fourth,-1.638201e-04
37.980000,fourth,-1.613660e-04
37.990000,fourth,-1.587804e-04
38.000000,fourth,-1.560654e-04
38.010000,fourth,-1.532237e-04
38.020000,fourth,-1.502580e-04
38.030000,fourth,-1.471714e-04
38.040000,fourth,-1.439671e-04
38.050000,fourth,-1.406489e-04
38.060000,fourth,-1.372203e-04
38.070000,fourth,-1.336854e-04
38.080000,fourth,-1.300484e-04
38.090000,fourth,-1.263136e-04
38.100000,fourth,-1.224855e-04
38.110000,fourth,-1.185687e-04
38.120000,fourth,-1.145681e-04
38.130000,fourth,-1.104885e-04
38.140000,fourth,-1.063349e-04
38.150000,fourth,-1.021122e-04
38.160000,fourth,-9.782565e-05
38.170000,fourth,-9.348025e-05
38.180000,fourth,-8.908112e-05
38.190000,fourth,-8.463334e-05
38.200000,fourth,-8.014197e-05
38.210000,fourth,-7.561200e-05
38.220000,fourth,-7.104838e-05
38.230000,fourth,-6.645593e-05
38.240000,fourth,-6.183941e-05
38.250000,fourth,-5.720343e-05
38.260000,fourth,-5.255249e-05
38.270000,fourth,-4.789093e-05
38.280000,fourth,-4.322293e-05
38.290000,fourth,-3.855254e-05
38.300000,fourth,-3.388358e-05
38.310000,fourth,-2.921973e-05
38.320000,fourth,-2.456448e-05
38.330000,fourth,-1.992110e-05
38.340000,fourth,-1.529269e-05
38.350000,fourth,-1.068216e-05
38.360000,fourth,-6.092217e-06
38.370000,fourth,-1.525368e-06
38.380000,fourth,3.016055e-06
38.390000,fourth,7.529908e-06
38.400000,fourth,1.201422e-05
38.410000,fourth,1.646720e-05
38.420000,fourth,2.088719e-05
38.430000,fourth,2.527272e-05
38.440000,fourth,2.962242e-05
38.450000,fourth,3.393507e-05
38.460000,fourth,3.820957e-05
38.470000,fourth,4.244488e-05
38.480000,fourth,4.664010e-05
38.490000,fourth,5.079436e-05
38.500000,fourth,5.490686e-05
38.510000,fourth,5.897684e-05
38.520000,fourth,6.300356e-05
38.530000,fourth,6.698632e-05
38.540000,fourth,7.092437e-05
38.550000,fourth,7.481696e-05
38.560000,fourth,7.866333e-05
38.570000,fourth,8.246265e-05
38.580000,fourth,8.621402e-05
38.590000,fourth,8.991649e-05
38.600000,fourth,9.356903e-05
38.610000,fourth,9.717050e-05
38.620000,fourth,1.007197e-04
38.630000,fourth,1.042152e-04
38.640000,fourth,1.076556e-04
38.650000,fourth,1.110393e-04
38.660000,fourth,1.143647e-04
38.670000,fourth,1.176298e-04
38.680000,fourth,1.208327e-04
38.690000,fourth,1.239714e-04
38.700000,fourth,1.270436e-04
38.710000,fourth,1.300470e-04
38.720000,fourth,1.329791e-04
38.730000,fourth,1.358374e-04
38.740000,fourth,1.386191e-04
38.750000,fourth,1.413215e-04
38.760000,fourth,1.439418e-04
38.770000,fourth,1.464771e-04
38.780000,fourth,1.489242e-04
38.790000,fourth,1.512803e-04
38.800000,fourth,1.535421e-04
38.810000,fourth,1.557066e-04
38.820000,fourth,1.577707e-04
38.830000,fourth,1.597313e-04
38.840000,fourth,1.615853e-04
38.850000,fourth,1.633297e-04
38.860000,fourth,1.649615e-04
38.870000,fourth,1.664778e-04
38.880000,fourth,1.678758e-04
38.890000,fourth,1.691528e-04
38.900000,fourth,1.703062e-04
38.910000,fourth,1.713336e-04
38.920000,fourth,1.722328e-04
38.930000,fourth,1.730016e-04
38.940000,fourth,1.736381e-04
38.950000,fourth,1.741407e-04
38.960000,fourth,1.745077e-04
38.970000,fourth,1.747379e-04
38.980000,fourth,1.748303e-04
38.990000,fourth,1.747840e-04
39.000000,fourth,1.745984e-04
39.010000,fourth,1.742733e-04
39.020000,fourth,1.738085e-04
39.030000,fourth,1.732043e-04
39.040000,fourth,1.724611e-04
39.050000,fourth,1.715796e-04
39.060000,fourth,1.705607e-04
39.070000,fourth,1.694057e-04
39.080000,fourth,1.681161e-04
39.090000,fourth,1.666935e-04
39.100000,fourth,1.651399e-04
39.110000,fourth,1.634575e-04
39.120000,fourth,1.616487e-04
39.130000,fourth,1.597161e-04
39.140000,fourth,1.576625e-04
39.150000,fourth,1.554909e-04
39.160000,fourth,1.532044e-04
39.170000,fourth,1.508063e-04
39.180000,fourth,1.483002e-04
39.190000,fourth,1.456895e-04
39.200000,fourth,1.429779e-04
39.210000,fourth,1.401692e-04
39.220000,fourth,1.372674e-04
39.230000,fourth,1.342761e-04
39.240000,fourth,1.311995e-04
39.250000,fourth,1.280415e-04
39.260000,fourth,1.248060e-04
39.270000,fourth,1.214971e-04
39.280000,fourth,1.181186e-04
39.290000,fourth,1.146745e-04
39.300000,fourth,1.111686e-04
39.310000,fourth,1.076048e-04
39.320000,fourth,1.039866e-04
39.330000,fourth,1.003178e-04
39.340000,fourth,9.660190e-05
39.350000,fourth,9.284223e-05
39.360000,fourth,8.904210e-05
39.370000,fourth,8.520470e-05
39.380000,fourth,8.133305e-05
39.390000,fourth,7.743005e-05
39.400000,fourth,7.349846e-05
39.410000,fourth,6.954092e-05
39.420000,fourth,6.555990e-05
39.430000,fourth,6.155774e-05
39.440000,fourth,5.753666e-05
39.450000,fourth,5.349872e-05
39.460000,fourth,4.944589e-05
39.470000,fourth,4.537997e-05
39.480000,fourth,4.130269e-05
39.490000,fourth,3.721563e-05
39.500000,fourth,3.312030e-05
39.510000,fourth,2.901812e-05
39.520000,fourth,2.491041e-05
39.530000,fourth,2.079844e-05
39.540000,fourth,1.668342e-05
39.550000,fourth,1.256651e-05
39.560000,fourth,8.448846e-06
39.570000,fourth,4.331533e-06
39.580000,fourth,2.156784e-07
39.590000,fourth,-3.897606e-06
39.600000,fourth,-8.007192e-06
39.610000,fourth,-1.211192e-05
39.620000,fourth,-1.621059e-05
39.630000,fourth,-2.030194e-05
39.640000,fourth,-2.438465e-05
39.650000,fourth,-2.845732e-05
39.660000,fourth,-3.251848e-05
39.670000,fourth,-3.656655e-05
39.680000,fourth,-4.059984e-05
39.690000,fourth,-4.461657e-05
39.700000,fourth,-4.861484e-05
39.710000,fourth,-5.259263e-05
39.720000,fourth,-5.654780e-05
39.730000,fourth,-6.047807e-05
39.740000,fourth,-6.438106e-05
39.750000,fourth,-6.825424e-05
39.760000,fourth,-7.209497e-05
39.770000,fourth,-7.590047e-05
39.780000,fourth,-7.966786e-05
39.790000,fourth,-8.339414e-05
39.800000,fourth,-8.707620e-05
39.810000,fourth,-9.071083e-05
39.820000,fourth,-9.429473e-05
39.830000,fourth,-9.782451e-05
39.840000,fourth,-1.012967e-04
39.850000,fourth,-1.047078e-04
39.860000,fourth,-1.080543e-04
39.870000,fourth,-1.113325e-04
39.880000,fourth,-1.145388e-04
39.890000,fourth,-1.176696e-04
39.900000,fourth,-1.207213e-04
39.910000,fourth,-1.236902e-04
39.920000,fourth,-1.265728e-04
39.930000,fourth,-1.293655e-04
39.940000,fourth,-1.320650e-04
39.950000,fourth,-1.346678e-04
39.960000,fourth,-1.371706e-04
39.970000,fourth,-1.395703e-04
39.980000,fourth,-1.418639e-04
39.990000,fourth,-1.440484e-04
40.000000,fourth,-1.461211e-04
40.010000,fourth,-1.480794e-04
40.020000,fourth,-1.499208e-04
40.030000,fourth,-1.516432e-04
40.040000,fourth,-1.532445e-04
40.050000,fourth,-1.547228e-04
40.060000,fourth,-1.560766e-04
40.070000,fourth,-1.573045e-04
40.080000,fourth,-1.584051e-04
40.090000,fourth,-1.593777e-04
40.100000,fourth,-1.602214e-04
40.110000,fourth,-1.609358e-04
40.120000,fourth,-1.615205e-04
40.130000,fourth,-1.619756e-04
40.140000,fourth,-1.623012e-04
40.150000,fourth,-1.624977e-04
40.160000,fourth,-1.625658e-04
40.170000,fourth,-1.625062e-04
40.180000,fourth,-1.623201e-04
40.190000,fourth,-1.620086e-04
40.200000,fourth,-1.615732e-04
40.210000,fourth,-1.610156e-04
40.220000,fourth,-1.603374e-04
40.230000,fourth,-1.595405e-04
40.240000,fourth,-1.586272e-04
40.250000,fourth,-1.575995e-04
40.260000,fourth,-1.564599e-04
40.270000,fourth,-1.552107e-04
40.280000,fourth,-1.538544e-04
40.290000,fourth,-1.523936e-04
40.300000,fourth,-1.508311e-04
40.310000,fourth,-1.491694e-04
40.320000,fourth,-1.474115e-04
40.330000,fourth,-1.455599e-04
40.340000,fourth,-1.436175e-04
40.350000,fourth,-1.415871e-04
40.360000,fourth,-1.394714e-04
40.370000,fourth,-1.372731e-04
40.380000,fourth,-1.349949e-04
40.390000,fourth,-1.326395e-04
40.400000,fourth,-1.302095e-04
40.410000,fourth,-1.277073e-04
40.420000,fourth,-1.251353e-04
40.430000,fourth,-1.224961e-04
40.440000,fourth,-1.197917e-04
40.450000,fourth,-1.170245e-04
40.460000,fourth,-1.141964e-04
40.470000,fourth,-1.113096e-04
40.480000,fourth,-1.083658e-04
40.490000,fourth,-1.053670e-04
40.500000,fourth,-1.023148e-04
40.510000,fourth,-9.921079e-05
40.520000,fourth,-9.605660e-05
40.530000,fourth,-9.285365e-05
40.540000,fourth,-8.960329e-05
40.550000,fourth,-8.630685e-05
40.560000,fourth,-8.296554e-05
40.570000,fourth,-7.958056e-05
40.580000,fourth,-7.615303e-05
40.590000,fourth,-7.268404e-05
40.600000,fourth,-6.917466e-05
40.610000,fourth,-6.562592e-05
40.620000,fourth,-6.203887e-05
40.630000,fourth,-5.841453e-05
40.640000,fourth,-5.475396e-05
40.650000,fourth,-5.105821e-05
40.660000,fourth,-4.732839e-05
40.670000,fourth,-4.356565e-05
40.680000,fourth,-3.977119e-05
40.690000,fourth,-3.594627e-05
40.700000,fourth,-3.209223e-05
40.710000,fourth,-2.821050e-05
40.720000,fourth,-2.430258e-05
40.730000,fourth,-2.037010e-05
40.740000,fourth,-1.641477e-05
40.750000,fourth,-1.243842e-05
40.760000,fourth,-8.442998e-06
40.770000,fourth,-4.430585e-06
40.780000,fourth,-4.033744e-07
40.790000,fourth,3.636307e-06
40.800000,fourth,7.686003e-06
40.810000,fourth,1.174313e-05
40.820000,fourth,1.580497e-05
40.830000,fourth,1.986868e-05
40.840000,fourth,2.393130e-05
40.850000,fourth,2.798973e-05
40.860000,fourth,3.204078e-05
40.870000,fourth,3.608114e-05
40.880000,fourth,4.010738e-05
40.890000,fourth,4.411601e-05
40.900000,fourth,4.810341e-05
40.910000,fourth,5.206594e-05
40.920000,fourth,5.599984e-05
40.930000,fourth,5.990133e-05
40.940000,fourth,6.376657e-05
40.950000,fourth,6.759171e-05
40.960000,fourth,7.137285e-05
40.970000,fourth,7.510611e-05
